sgRNA,Gene,Snu-1_clone_114_D=0,Snu-1_clone_114_D=10
FBXL19_2085.249,FBXL19,361,148
FBXL19_2085.231,FBXL19,373,92
FBXL19_2085.223,FBXL19,507,156
FBXL2_1,FBXL2,1394,3234
FBXL2_2,FBXL2,1499,1697
FBXL2_3,FBXL2,3465,3618
FBXL2_1272.149,FBXL2,1067,1844
FBXL2_1272.5,FBXL2,749,945
FBXL2_1272.146,FBXL2,1389,1602
FBXL2_1272.12,FBXL2,477,642
FBXL2_1272.17,FBXL2,665,991
FBXL2_1272.19,FBXL2,967,846
FBXL2_1272.138,FBXL2,393,168
FBXL2_1272.132,FBXL2,593,587
FBXL2_1272.30,FBXL2,486,472
FBXL2_1272.44,FBXL2,642,417
FBXL2_1272.117,FBXL2,712,779
FBXL2_1272.54,FBXL2,1099,1259
FBXL2_1272.61,FBXL2,94,89
FBXL2_1272.68,FBXL2,697,1640
FBXL20_1,FBXL20,1040,1418
FBXL20_2,FBXL20,844,1714
FBXL20_3,FBXL20,486,560
FBXL20_4,FBXL20,470,510
FBXL20_5,FBXL20,871,791
FBXL20_1311.128,FBXL20,1612,1941
FBXL20_1311.22,FBXL20,655,493
FBXL20_1311.126,FBXL20,1033,605
FBXL20_1311.32,FBXL20,732,597
FBXL20_1311.38,FBXL20,871,815
FBXL20_1311.44,FBXL20,1046,1241
FBXL20_1311.110,FBXL20,750,989
FBXL20_1311.55,FBXL20,1282,2126
FBXL20_1311.60,FBXL20,516,335
FBXL20_1311.94,FBXL20,1034,1842
FBXL20_1311.87,FBXL20,908,1552
FBXL21_1,FBXL21,552,639
FBXL21_2,FBXL21,799,458
FBXL21_3,FBXL21,1147,1067
FBXL21_4,FBXL21,405,532
FBXL21_5,FBXL21,1171,1629
FBXL21_6,FBXL21,1202,1021
FBXL21_1305.76,FBXL21,827,1437
FBXL21_1305.22,FBXL21,899,1112
FBXL21_1305.67,FBXL21,826,1249
FBXL21_1305.29,FBXL21,681,872
FBXL21_1305.58,FBXL21,905,712
FBXL21_1305.35,FBXL21,1,1
FBXL21_1305.53,FBXL21,1074,1206
FBXL22_744.162,FBXL22,671,746
FBXL22_744.160,FBXL22,285,240
FBXL22_744.157,FBXL22,694,444
FBXL22_744.153,FBXL22,301,340
FBXL22_744.151,FBXL22,360,672
FBXL22_744.150,FBXL22,304,416
FBXL22_744.6,FBXL22,833,641
FBXL22_744.146,FBXL22,388,371
FBXL22_1,FBXL22,269,172
FBXL22_2,FBXL22,562,340
FBXL22_3,FBXL22,341,805
FBXL22_4,FBXL22,66,16
FBXL22_5,FBXL22,390,933
FBXL22_6,FBXL22,256,515
FBXL3_1287.5,FBXL3,614,1061
FBXL3_1287.95,FBXL3,1139,1379
FBXL3_1287.93,FBXL3,137,193
FBXL3_1287.8,FBXL3,1101,1217
FBXL3_1287.9,FBXL3,363,543
FBXL3_1287.90,FBXL3,893,1327
FBXL3_1287.89,FBXL3,1700,1572
FBXL3_1287.79,FBXL3,840,1666
FBXL3_1287.78,FBXL3,1327,1157
FBXL3_1287.76,FBXL3,1402,1810
FBXL3_1287.63,FBXL3,325,333
FBXL3_1287.26,FBXL3,744,1426
FBXL3_1287.57,FBXL3,1398,2179
FBXL3_1287.33,FBXL3,978,2049
FBXL3_1287.38,FBXL3,750,781
FBXL4_1,FBXL4,1002,2024
FBXL4_2,FBXL4,720,676
FBXL4_3,FBXL4,1246,2103
FBXL4_4,FBXL4,661,1971
FBXL4_1866.108,FBXL4,1255,2839
FBXL4_1866.106,FBXL4,760,1073
FBXL4_1866.105,FBXL4,1928,1658
FBXL4_1866.100,FBXL4,983,1054
FBXL4_1866.97,FBXL4,586,951
FBXL4_1866.94,FBXL4,820,1216
FBXL4_1866.54,FBXL4,527,921
FBXL4_1866.60,FBXL4,596,676
FBXL4_1866.84,FBXL4,873,1804
FBXL4_1866.69,FBXL4,446,710
FBXL5_2076.1,FBXL5,971,483
FBXL5_2076.3,FBXL5,482,368
FBXL5_2076.161,FBXL5,239,326
FBXL5_2076.7,FBXL5,557,267
FBXL5_2076.9,FBXL5,1962,1192
FBXL5_2076.152,FBXL5,1167,525
FBXL5_2076.23,FBXL5,1019,661
FBXL5_2076.145,FBXL5,1214,437
FBXL5_2076.143,FBXL5,999,921
FBXL5_2076.26,FBXL5,685,1498
FBXL5_2076.27,FBXL5,618,260
FBXL5_2076.134,FBXL5,986,1854
FBXL5_2076.131,FBXL5,402,394
FBXL5_2076.51,FBXL5,731,612
FBXL5_2076.122,FBXL5,485,1151
FBXL5_2076.116,FBXL5,909,539
FBXL5_2076.113,FBXL5,672,493
FBXL5_2076.111,FBXL5,833,997
FBXL5_2076.75,FBXL5,484,560
FBXL5_2076.91,FBXL5,1426,1948
FBXL6_1620.44,FBXL6,394,309
FBXL6_1620.47,FBXL6,280,336
FBXL6_1620.50,FBXL6,840,1478
FBXL6_1620.52,FBXL6,499,411
FBXL6_1620.56,FBXL6,1,1
FBXL6_1620.292,FBXL6,283,17
FBXL6_1620.59,FBXL6,284,122
FBXL6_1620.276,FBXL6,663,718
FBXL6_1620.74,FBXL6,624,347
FBXL6_1620.81,FBXL6,222,160
FBXL6_1620.248,FBXL6,265,128
FBXL6_1620.104,FBXL6,974,470
FBXL6_1620.219,FBXL6,261,167
FBXL6_1620.123,FBXL6,612,1122
FBXL6_1620.135,FBXL6,690,958
FBXL6_1620.187,FBXL6,731,536
FBXL6_1620.155,FBXL6,384,169
FBXL7_1476.206,FBXL7,236,285
FBXL7_1476.204,FBXL7,945,1837
FBXL7_1476.195,FBXL7,287,398
FBXL7_1476.194,FBXL7,434,494
FBXL7_1476.25,FBXL7,518,1165
FBXL7_1476.189,FBXL7,1239,1426
FBXL7_1476.30,FBXL7,1299,977
FBXL7_1476.31,FBXL7,677,863
FBXL7_1476.184,FBXL7,591,428
FBXL7_1476.179,FBXL7,927,1076
FBXL7_1476.39,FBXL7,285,160
FBXL7_1476.170,FBXL7,499,740
FBXL7_1476.46,FBXL7,1040,1435
FBXL7_1476.49,FBXL7,851,591
FBXL7_1476.150,FBXL7,355,313
FBXL7_1476.145,FBXL7,367,314
FBXL7_1476.138,FBXL7,678,841
FBXL7_1476.70,FBXL7,647,634
FBXL7_1476.123,FBXL7,1179,1851
FBXL7_1476.89,FBXL7,447,531
FBXL7_1476.100,FBXL7,596,538
FBXL7_1476.98,FBXL7,641,892
FBXL8_1,FBXL8,202,207
FBXL8_2,FBXL8,425,420
FBXL8_3,FBXL8,944,1646
FBXL8_4,FBXL8,135,163
FBXL8_5,FBXL8,370,414
FBXL8_6,FBXL8,447,599
FBXL8_1125.160,FBXL8,31,13
FBXL8_1125.29,FBXL8,620,1152
FBXL8_1125.31,FBXL8,248,176
FBXL8_1125.33,FBXL8,583,812
FBXL8_1125.36,FBXL8,539,419
FBXL8_1125.38,FBXL8,641,934
FBXL8_1125.41,FBXL8,430,737
FBXL8_1125.45,FBXL8,484,389
FBXL8_1125.47,FBXL8,355,284
FBXL8_1125.137,FBXL8,160,134
FBXL8_1125.134,FBXL8,485,530
FBXO10_2871.482,FBXO10,1215,1128
FBXO10_2871.2,FBXO10,1191,1614
FBXO10_2871.476,FBXO10,624,729
FBXO10_2871.6,FBXO10,590,1513
FBXO10_2871.472,FBXO10,409,292
FBXO10_2871.8,FBXO10,569,469
FBXO10_2871.10,FBXO10,42,45
FBXO10_2871.46,FBXO10,334,717
FBXO10_2871.105,FBXO10,1040,1805
FBXO10_2871.350,FBXO10,1017,913
FBXO10_2871.116,FBXO10,329,270
FBXO10_2871.338,FBXO10,207,151
FBXO10_2871.147,FBXO10,253,293
FBXO10_2871.164,FBXO10,911,2004
FBXO10_2871.299,FBXO10,335,162
FBXO10_2871.292,FBXO10,538,370
FBXO10_2871.193,FBXO10,976,912
FBXO10_2871.278,FBXO10,358,437
FBXO10_2871.216,FBXO10,1,1
FBXO11_1,FBXO11,1325,3017
FBXO11_2784.18,FBXO11,1388,846
FBXO11_2784.213,FBXO11,994,2581
FBXO11_2784.19,FBXO11,930,1026
FBXO11_2784.20,FBXO11,479,820
FBXO11_2784.45,FBXO11,511,809
FBXO11_2784.58,FBXO11,1036,1524
FBXO11_2784.81,FBXO11,817,961
FBXO11_2784.168,FBXO11,758,723
FBXO11_2784.109,FBXO11,963,1597
FBXO11_2784.130,FBXO11,2360,4423
FBXO11_2784.136,FBXO11,767,805
FBXO11_2784.155,FBXO11,814,894
FBXO11_2784.152,FBXO11,789,847
FBXO11_2784.140,FBXO11,884,722
FBXO11_2784.150,FBXO11,1751,1135
FBXO15_1,FBXO15,473,309
FBXO15_2,FBXO15,519,336
FBXO15_3,FBXO15,391,903
FBXO15_4,FBXO15,1569,1943
FBXO16_1,FBXO16,697,640
FBXO16_843.74,FBXO16,544,661
FBXO16_843.72,FBXO16,314,366
FBXO16_843.71,FBXO16,553,496
FBXO16_843.70,FBXO16,440,519
FBXO16_843.67,FBXO16,1409,1838
FBXO17_864.149,FBXO17,52,48
FBXO17_864.11,FBXO17,202,253
FBXO17_864.144,FBXO17,269,649
FBXO17_864.141,FBXO17,357,285
FBXO17_864.139,FBXO17,205,401
FBXO17_864.136,FBXO17,252,601
FBXO17_864.17,FBXO17,380,348
FBXO17_864.120,FBXO17,273,334
FBXO17_864.42,FBXO17,966,1931
FBXO17_864.50,FBXO17,654,2062
FBXO17_864.63,FBXO17,309,203
FBXO17_864.99,FBXO17,574,488
FBXO17_864.77,FBXO17,447,762
FBXO17_864.85,FBXO17,653,1017
FBXO18_3285.72,FBXO18,814,784
FBXO18_3285.409,FBXO18,782,575
FBXO18_3285.408,FBXO18,221,263
FBXO18_3285.76,FBXO18,253,368
FBXO18_3285.403,FBXO18,616,384
FBXO18_3285.402,FBXO18,806,353
FBXO18_3285.348,FBXO18,1631,2868
FBXO18_3285.344,FBXO18,426,284
FBXO18_3285.334,FBXO18,938,1087
FBXO18_3285.326,FBXO18,1,1
FBXO18_3285.160,FBXO18,1312,1385
FBXO18_3285.312,FBXO18,127,122
FBXO18_3285.300,FBXO18,245,290
FBXO18_3285.210,FBXO18,295,353
FBXO18_3285.221,FBXO18,1156,2095
FBXO18_3285.279,FBXO18,1048,1167
FBXO2_1,FBXO2,283,173
FBXO2_2,FBXO2,309,135
FBXO2_3,FBXO2,434,320
FBXO2_4,FBXO2,189,125
FBXO2_5,FBXO2,497,358
FBXO2_6,FBXO2,533,1621
FBXO2_891.146,FBXO2,350,167
FBXO2_891.58,FBXO2,412,783
FBXO2_891.76,FBXO2,923,587
FBXO2_891.83,FBXO2,272,79
FBXO2_891.126,FBXO2,313,210
FBXO2_891.105,FBXO2,3,6
FBXO21_1887.14,FBXO21,230,396
FBXO21_1887.248,FBXO21,1141,716
FBXO21_1887.247,FBXO21,572,316
FBXO21_1887.18,FBXO21,318,909
FBXO21_1887.243,FBXO21,1,4
FBXO21_1887.241,FBXO21,422,546
FBXO21_1887.240,FBXO21,377,380
FBXO21_1887.48,FBXO21,437,415
FBXO21_1887.204,FBXO21,640,906
FBXO21_1887.66,FBXO21,942,1294
FBXO21_1887.80,FBXO21,1189,778
FBXO21_1887.124,FBXO21,783,497
FBXO21_1887.129,FBXO21,1268,1754
FBXO21_1887.131,FBXO21,550,509
FBXO22_1212.3,FBXO22,768,698
FBXO22_1212.6,FBXO22,746,837
FBXO22_1212.8,FBXO22,679,696
FBXO22_1212.139,FBXO22,745,719
FBXO22_1212.11,FBXO22,354,1119
FBXO22_1212.136,FBXO22,1257,1789
FBXO22_1212.16,FBXO22,488,532
FBXO22_1212.67,FBXO22,539,364
FBXO22_1212.72,FBXO22,1404,2530
FBXO22_1212.89,FBXO22,871,2024
FBXO24_1857.362,FBXO24,729,778
FBXO24_1857.359,FBXO24,384,357
FBXO24_1857.356,FBXO24,329,257
FBXO24_1857.354,FBXO24,480,479
FBXO24_1857.48,FBXO24,662,859
FBXO24_1857.50,FBXO24,280,172
FBXO24_1857.125,FBXO24,1087,1637
FBXO24_1857.132,FBXO24,249,449
FBXO24_1857.258,FBXO24,374,474
FBXO25_1,FBXO25,1334,1251
FBXO25_2,FBXO25,376,267
FBXO25_3,FBXO25,514,431
FBXO25_4,FBXO25,184,254
FBXO25_5,FBXO25,672,315
FBXO25_6,FBXO25,813,902
FBXO25_7,FBXO25,825,1690
FBXO25_8,FBXO25,1137,1044
FBXO25_9,FBXO25,468,414
FBXO25_10,FBXO25,808,931
FBXO25_11,FBXO25,1884,3984
FBXO27_852.148,FBXO27,133,49
FBXO27_852.11,FBXO27,161,272
FBXO27_852.144,FBXO27,224,454
FBXO27_852.15,FBXO27,772,931
FBXO27_852.17,FBXO27,279,224
FBXO27_852.20,FBXO27,291,387
FBXO27_852.28,FBXO27,394,173
FBXO27_852.39,FBXO27,879,729
FBXO27_852.51,FBXO27,428,285
FBXO27_852.96,FBXO27,496,702
FBXO27_852.89,FBXO27,900,849
FBXO27_852.68,FBXO27,1133,1008
FBXO28_1,FBXO28,469,235
FBXO28_540.47,FBXO28,497,211
FBXO28_540.46,FBXO28,593,289
FBXO28_540.45,FBXO28,318,269
FBXO28_540.44,FBXO28,332,131
FBXO28_540.43,FBXO28,205,98
FBXO28_1107.97,FBXO28,588,323
FBXO28_1107.22,FBXO28,423,923
FBXO3_1416.139,FBXO3,333,250
FBXO3_1416.138,FBXO3,238,309
FBXO3_1416.133,FBXO3,578,1350
FBXO3_1416.132,FBXO3,812,851
FBXO3_1416.131,FBXO3,847,1752
FBXO3_1416.130,FBXO3,590,447
FBXO3_1416.4,FBXO3,1055,943
FBXO3_1416.122,FBXO3,788,842
FBXO3_1416.29,FBXO3,594,430
FBXO3_1416.112,FBXO3,546,786
FBXO3_1416.103,FBXO3,1,1
FBXO3_1416.50,FBXO3,586,469
FBXO3_1416.88,FBXO3,788,992
FBXO30_1,FBXO30,1394,2120
FBXO30_2,FBXO30,657,743
FBXO30_3,FBXO30,1129,2466
FBXO30_4,FBXO30,981,716
FBXO30_5,FBXO30,567,1123
FBXO30_6,FBXO30,803,750
FBXO30_7,FBXO30,531,688
FBXO30_8,FBXO30,930,908
FBXO30_9,FBXO30,725,1010
FBXO30_10,FBXO30,1253,849
FBXO30_11,FBXO30,1121,1575
FBXO30_12,FBXO30,1669,2255
FBXO31_1620.30,FBXO31,465,1061
FBXO31_1620.32,FBXO31,243,213
FBXO31_1620.307,FBXO31,526,406
FBXO31_1620.305,FBXO31,511,355
FBXO31_1620.303,FBXO31,300,300
FBXO31_1620.301,FBXO31,251,104
FBXO31_1620.38,FBXO31,427,330
FBXO31_1620.257,FBXO31,334,470
FBXO31_1620.245,FBXO31,6,20
FBXO32_1,FBXO32,353,480
FBXO32_2,FBXO32,863,869
FBXO32_3,FBXO32,943,1189
FBXO32_4,FBXO32,329,251
FBXO32_5,FBXO32,577,1171
FBXO32_6,FBXO32,356,459
FBXO32_7,FBXO32,382,732
FBXO33_1668.199,FBXO33,162,194
FBXO33_1668.198,FBXO33,6,1
FBXO33_1668.45,FBXO33,121,340
FBXO33_1668.192,FBXO33,237,72
FBXO33_1668.48,FBXO33,568,790
FBXO33_1668.184,FBXO33,166,125
FBXO34_2136.107,FBXO34,1159,1674
FBXO34_2136.167,FBXO34,1101,1035
FBXO34_2136.165,FBXO34,580,392
FBXO34_2136.164,FBXO34,1085,1145
FBXO34_2136.163,FBXO34,970,839
FBXO34_2136.161,FBXO34,1205,1671
FBXO34_1,FBXO34,1212,1677
FBXO34_2,FBXO34,1111,1319
FBXO34_3,FBXO34,850,1135
FBXO34_4,FBXO34,1298,1094
FBXO34_5,FBXO34,730,868
FBXO34_6,FBXO34,573,642
FBXO36_1,FBXO36,833,1270
FBXO36_2,FBXO36,719,672
FBXO38_1,FBXO38,996,862
FBXO38_2,FBXO38,849,809
FBXO38_3,FBXO38,954,1661
FBXO38_4,FBXO38,1267,1140
FBXO38_5,FBXO38,1382,790
FBXO38_6,FBXO38,744,1833
FBXO38_7,FBXO38,913,624
FBXO38_8,FBXO38,924,1024
FBXO39_1,FBXO39,628,783
FBXO39_2,FBXO39,1088,1488
FBXO39_3,FBXO39,821,704
FBXO39_4,FBXO39,592,443
FBXO39_5,FBXO39,569,1175
FBXO39_6,FBXO39,521,1099
FBXO4_1,FBXO4,844,724
FBXO4_2,FBXO4,1338,2016
FBXO4_3,FBXO4,740,820
FBXO4_4,FBXO4,2,1
FBXO4_5,FBXO4,713,442
FBXO4_6,FBXO4,982,1051
FBXO4_7,FBXO4,690,943
FBXO4_8,FBXO4,1147,1059
FBXO4_9,FBXO4,639,946
FBXO4_10,FBXO4,570,913
FBXO4_11,FBXO4,378,215
FBXO4_12,FBXO4,445,369
FBXO40_1,FBXO40,278,510
FBXO40_2,FBXO40,451,452
FBXO40_3,FBXO40,793,698
FBXO40_4,FBXO40,964,2158
FBXO40_5,FBXO40,515,595
FBXO40_6,FBXO40,1075,1241
FBXO40_7,FBXO40,216,246
FBXO40_8,FBXO40,666,955
FBXO40_9,FBXO40,736,733
FBXO40_10,FBXO40,1397,1684
FBXO40_11,FBXO40,850,1238
FBXO40_12,FBXO40,548,484
FBXO40_13,FBXO40,1694,2358
FBXO40_14,FBXO40,1083,1321
FBXO41_2628.567,FBXO41,630,204
FBXO41_2628.563,FBXO41,235,191
FBXO41_2628.59,FBXO41,408,347
FBXO41_2628.66,FBXO41,696,436
FBXO41_2628.75,FBXO41,257,192
FBXO41_2628.456,FBXO41,583,923
FBXO41_2628.367,FBXO41,491,358
FBXO41_2628.180,FBXO41,550,591
FBXO41_2628.182,FBXO41,194,432
FBXO41_2628.183,FBXO41,536,1027
FBXO41_2628.184,FBXO41,304,313
FBXO41_2628.186,FBXO41,719,487
FBXO41_2628.335,FBXO41,287,200
FBXO41_2628.313,FBXO41,430,204
FBXO41_2628.301,FBXO41,593,301
FBXO41_2628.259,FBXO41,385,255
FBXO42_2154.351,FBXO42,666,583
FBXO42_2154.14,FBXO42,469,260
FBXO42_2154.349,FBXO42,133,105
FBXO42_2154.15,FBXO42,433,805
FBXO42_2154.16,FBXO42,609,434
FBXO42_2154.17,FBXO42,771,1256
FBXO42_2154.333,FBXO42,255,707
FBXO42_2154.332,FBXO42,1689,1588
FBXO42_2154.323,FBXO42,524,265
FBXO42_2154.321,FBXO42,893,713
FBXO42_2154.43,FBXO42,1408,1136
FBXO42_2154.49,FBXO42,1,1
FBXO42_2154.295,FBXO42,546,387
FBXO42_2154.65,FBXO42,719,1046
FBXO43_2127.130,FBXO43,538,525
FBXO43_2127.76,FBXO43,1188,914
FBXO43_2127.95,FBXO43,1224,1105
FBXO43_2127.117,FBXO43,383,233
FBXO43_2127.116,FBXO43,328,221
FBXO43_2127.113,FBXO43,729,1547
FBXO43_2127.99,FBXO43,785,473
FBXO43_2127.102,FBXO43,687,393
FBXO44_1,FBXO44,595,529
FBXO44_2,FBXO44,476,430
FBXO44_3,FBXO44,690,821
FBXO44_4,FBXO44,540,374
FBXO44_5,FBXO44,153,33
FBXO44_6,FBXO44,637,921
FBXO44_7,FBXO44,147,623
FBXO44_8,FBXO44,664,957
FBXO44_9,FBXO44,71,100
FBXO45_861.134,FBXO45,675,767
FBXO45_861.131,FBXO45,312,256
FBXO45_861.130,FBXO45,269,336
FBXO45_861.36,FBXO45,181,46
FBXO45_861.128,FBXO45,686,431
FBXO45_861.127,FBXO45,393,187
FBXO45_861.39,FBXO45,300,340
FBXO45_861.113,FBXO45,1094,1371
FBXO45_861.57,FBXO45,307,187
FBXO45_861.103,FBXO45,1199,620
FBXO45_861.99,FBXO45,908,1340
FBXO45_861.97,FBXO45,434,332
FBXO46_1812.244,FBXO46,245,361
FBXO46_1812.243,FBXO46,38,42
FBXO46_1812.168,FBXO46,109,342
FBXO46_1812.239,FBXO46,669,909
FBXO46_1812.237,FBXO46,474,580
FBXO46_1812.235,FBXO46,877,684
FBXO46_1812.171,FBXO46,1030,1207
FBXO47_1,FBXO47,1134,2002
FBXO47_2,FBXO47,1021,2097
FBXO47_3,FBXO47,534,822
FBXO48_468.3,FBXO48,1141,1074
FBXO48_468.4,FBXO48,424,184
FBXO48_468.5,FBXO48,157,567
FBXO48_468.6,FBXO48,470,454
FBXO48_468.7,FBXO48,683,346
FBXO48_468.8,FBXO48,1744,1977
FBXO5_1206.27,FBXO5,1860,1209
FBXO5_1206.28,FBXO5,1575,470
FBXO5_1206.66,FBXO5,1224,956
FBXO5_1206.31,FBXO5,500,188
FBXO5_1206.53,FBXO5,928,2065
FBXO5_1206.52,FBXO5,767,248
FBXO5_1206.38,FBXO5,779,1038
FBXO5_1206.50,FBXO5,655,1346
FBXO5_1344.83,FBXO5,1424,297
FBXO5_1344.73,FBXO5,735,197
FBXO6_1,FBXO6,623,855
FBXO6_2,FBXO6,381,434
FBXO6_3,FBXO6,466,312
FBXO6_4,FBXO6,318,651
FBXO6_5,FBXO6,831,767
FBXO6_6,FBXO6,664,1540
FBXO6_7,FBXO6,733,556
FBXO7_1569.2,FBXO7,388,602
FBXO7_1569.8,FBXO7,197,222
FBXO7_1569.14,FBXO7,1,1
FBXO7_1569.186,FBXO7,1011,1849
FBXO7_1569.182,FBXO7,486,517
FBXO7_1569.174,FBXO7,1636,1387
FBXO7_1569.46,FBXO7,990,893
FBXO7_1569.160,FBXO7,984,746
FBXO7_1569.152,FBXO7,861,1114
FBXO7_1569.59,FBXO7,743,1026
FBXO7_1569.60,FBXO7,228,253
FBXO7_1569.150,FBXO7,565,328
FBXO7_1569.148,FBXO7,554,428
FBXO7_1569.62,FBXO7,1173,1075
FBXO7_1569.146,FBXO7,298,454
FBXO7_1569.141,FBXO7,272,793
FBXO7_1569.132,FBXO7,443,368
FBXO7_1569.120,FBXO7,413,502
FBXO7_1569.101,FBXO7,387,173
FBXO8_960.77,FBXO8,914,933
FBXO8_960.76,FBXO8,408,530
FBXO8_960.74,FBXO8,536,520
FBXO8_960.73,FBXO8,324,233
FBXO8_960.12,FBXO8,1076,1934
FBXO8_960.71,FBXO8,1182,2615
FBXO8_960.15,FBXO8,696,773
FBXO8_960.65,FBXO8,344,491
FBXO8_960.29,FBXO8,975,899
FBXO8_960.50,FBXO8,930,1305
FBXO8_960.43,FBXO8,646,1005
FBXO9_1,FBXO9,1315,2621
FBXO9_2,FBXO9,510,404
FBXO9_1344.91,FBXO9,1,1
FBXO9_1344.22,FBXO9,1,1
FBXO9_1344.24,FBXO9,809,569
FBXO9_1344.88,FBXO9,930,735
FBXO9_1344.26,FBXO9,706,709
FBXO9_1344.85,FBXO9,639,1217
FBXO9_1344.84,FBXO9,578,743
FBXW10_1,FBXW10,793,398
FBXW10_2,FBXW10,655,644
FBXW10_3,FBXW10,586,872
FBXW10_4,FBXW10,1207,1928
FBXW10_5,FBXW10,508,563
FBXW10_6,FBXW10,604,877
FBXW10_7,FBXW10,756,1464
FBXW11_1,FBXW11,845,358
FBXW11_2,FBXW11,631,407
FBXW11_3,FBXW11,1039,693
FBXW11_4,FBXW11,953,1618
FBXW11_5,FBXW11,376,60
FBXW11_6,FBXW11,704,1029
FBXW11_7,FBXW11,1849,289
FBXW11_8,FBXW11,1555,1812
FBXW11_9,FBXW11,1216,202
FBXW11_10,FBXW11,504,171
FBXW11_11,FBXW11,911,721
FBXW11_1629.90,FBXW11,1079,320
FBXW12_1395.154,FBXW12,694,1017
FBXW12_1395.0,FBXW12,638,804
FBXW12_1395.153,FBXW12,225,217
FBXW12_1395.152,FBXW12,632,759
FBXW12_1395.3,FBXW12,568,797
FBXW12_1395.6,FBXW12,1647,2833
FBXW12_1395.9,FBXW12,926,837
FBXW12_1395.22,FBXW12,815,908
FBXW12_1395.135,FBXW12,531,158
FBXW12_1395.126,FBXW12,624,869
FBXW12_1395.62,FBXW12,1256,1367
FBXW12_1395.90,FBXW12,362,292
FBXW12_1395.140,FBXW12,361,473
FBXW12_1395.30,FBXW12,635,542
FBXW2_1365.141,FBXW2,372,259
FBXW2_1365.139,FBXW2,715,714
FBXW2_1365.137,FBXW2,796,1117
FBXW2_1365.136,FBXW2,925,1582
FBXW2_1365.12,FBXW2,796,974
FBXW2_1365.13,FBXW2,1,1
FBXW2_1365.25,FBXW2,2199,3357
FBXW2_1365.28,FBXW2,869,1011
FBXW2_1365.32,FBXW2,816,951
FBXW2_1365.48,FBXW2,412,761
FBXW2_1365.122,FBXW2,194,156
FBXW2_1365.119,FBXW2,867,754
FBXW2_1365.110,FBXW2,555,815
FBXW2_1365.89,FBXW2,711,1109
FBXW2_1365.34,FBXW2,481,498
FBXW4_1239.213,FBXW4,319,272
FBXW4_1239.17,FBXW4,549,515
FBXW4_1239.19,FBXW4,541,623
FBXW4_1239.204,FBXW4,406,824
FBXW4_1239.203,FBXW4,788,970
FBXW4_1239.202,FBXW4,559,563
FBXW4_1239.27,FBXW4,425,631
FBXW4_1239.178,FBXW4,1275,1244
FBXW4_1239.70,FBXW4,544,923
FBXW4_1239.172,FBXW4,1398,1020
FBXW4_1239.93,FBXW4,244,415
FBXW4_1239.153,FBXW4,591,281
FBXW4_1239.115,FBXW4,502,261
FBXW5_1701.321,FBXW5,841,621
FBXW5_1701.1,FBXW5,536,997
FBXW5_1701.314,FBXW5,291,262
FBXW5_1701.7,FBXW5,411,343
FBXW5_1701.9,FBXW5,145,142
FBXW5_1701.11,FBXW5,345,598
FBXW5_1701.14,FBXW5,490,754
FBXW5_1701.22,FBXW5,481,648
FBXW5_1701.288,FBXW5,292,150
FBXW5_1701.275,FBXW5,427,629
FBXW5_1701.273,FBXW5,418,321
FBXW5_1701.260,FBXW5,655,780
FBXW5_1701.252,FBXW5,715,803
FBXW5_1701.238,FBXW5,195,304
FBXW5_1701.78,FBXW5,562,930
FBXW5_1701.107,FBXW5,642,854
FBXW5_1701.184,FBXW5,693,806
FBXW5_1701.176,FBXW5,361,730
FBXW5_1701.132,FBXW5,191,207
FBXW5_1701.139,FBXW5,996,2616
FBXW5_1701.266,FBXW5,320,368
FBXW5_1701.58,FBXW5,666,933
FBXW7_2124.170,FBXW7,301,2
FBXW7_2124.168,FBXW7,760,1502
FBXW7_2124.167,FBXW7,1396,1893
FBXW7_2124.52,FBXW7,142,1
FBXW7_2124.53,FBXW7,1055,317
FBXW7_2124.54,FBXW7,592,21
FBXW7_2124.66,FBXW7,655,182
FBXW7_2124.76,FBXW7,697,40
FBXW7_2124.82,FBXW7,1403,111
FBXW7_2124.88,FBXW7,477,26
FBXW7_2124.154,FBXW7,442,292
FBXW7_2124.151,FBXW7,627,734
FBXW7_2124.118,FBXW7,644,49
FBXW7_2124.125,FBXW7,827,737
FBXW7_2124.139,FBXW7,603,410
FBXW7_2124.104,FBXW7,1172,588
FBXW8_1,FBXW8,447,311
FBXW8_2,FBXW8,1379,1269
FBXW8_3,FBXW8,432,823
FBXW8_4,FBXW8,993,859
FBXW8_5,FBXW8,683,1788
FBXW8_6,FBXW8,598,1128
FBXW8_7,FBXW8,289,178
FBXW8_8,FBXW8,488,708
FBXW8_9,FBXW8,616,839
FBXW8_10,FBXW8,239,263
FBXW8_11,FBXW8,238,459
FBXW8_12,FBXW8,143,423
FBXW8_13,FBXW8,476,702
FBXW8_14,FBXW8,807,968
FBXW8_15,FBXW8,320,341
FBXW8_16,FBXW8,322,139
FBXW8_1797.232,FBXW8,305,543
FBXW8_1797.139,FBXW8,1,1
FBXW9_1,FBXW9,110,34
FBXW9_2,FBXW9,338,524
FBXW9_3,FBXW9,387,360
FBXW9_4,FBXW9,243,139
FBXW9_5,FBXW9,504,355
FBXW9_6,FBXW9,271,290
FBXW9_7,FBXW9,658,1628
FBXW9_8,FBXW9,495,372
FBXW9_9,FBXW9,566,99
FBXW9_10,FBXW9,371,383
FBXW9_11,FBXW9,311,302
FBXW9_12,FBXW9,854,1365
FBXW9_13,FBXW9,991,306
