sgRNA,Gene,DLD1-Ts5.15.initial,DLD1-Ts5.15.final
TRIM10_1446.44,TRIM10,2036,2096
TRIM10_1446.184,TRIM10,713,1027
TRIM10_1446.176,TRIM10,645,535
TRIM11_1407.294,TRIM11,983,880
TRIM11_1407.4,TRIM11,1281,1377
TRIM11_1407.291,TRIM11,974,1575
TRIM11_1407.6,TRIM11,1082,1006
TRIM11_1407.8,TRIM11,1169,932
TRIM11_1407.285,TRIM11,765,869
TRIM11_1407.280,TRIM11,1386,1437
TRIM11_1407.255,TRIM11,1122,1562
TRIM11_1407.207,TRIM11,881,770
TRIM11_1407.201,TRIM11,197,607
TRIM13_1224.0,TRIM13,1952,1451
TRIM13_1224.111,TRIM13,848,843
TRIM13_1224.3,TRIM13,1792,1870
TRIM13_1224.6,TRIM13,908,816
TRIM13_1224.106,TRIM13,1111,1493
TRIM13_1224.7,TRIM13,1864,1932
TRIM13_1224.97,TRIM13,1874,1844
TRIM13_1224.95,TRIM13,1149,827
TRIM13_1224.46,TRIM13,3175,3283
TRIM15_1398.252,TRIM15,713,646
TRIM15_1398.251,TRIM15,622,617
TRIM15_1398.5,TRIM15,985,1064
TRIM15_1398.8,TRIM15,894,1541
TRIM15_1398.246,TRIM15,1011,1455
TRIM15_1398.241,TRIM15,361,225
TRIM15_1398.238,TRIM15,1583,1584
TRIM15_1398.235,TRIM15,1261,1687
TRIM15_1398.30,TRIM15,1067,795
TRIM15_1398.36,TRIM15,1217,1037
TRIM15_1398.77,TRIM15,1189,1277
TRIM15_1398.84,TRIM15,272,336
TRIM17_1434.288,TRIM17,1217,923
TRIM17_1434.286,TRIM17,1865,3229
TRIM17_1434.285,TRIM17,1276,941
TRIM17_1434.8,TRIM17,768,464
TRIM17_1434.280,TRIM17,753,790
TRIM17_1434.279,TRIM17,1295,1751
TRIM17_1434.277,TRIM17,712,500
TRIM17_1434.262,TRIM17,1704,1386
TRIM17_1434.90,TRIM17,485,455
TRIM17_1434.98,TRIM17,2083,1573
TRIM2_2316.322,TRIM2,807,944
TRIM2_2316.321,TRIM2,2864,2070
TRIM2_2316.317,TRIM2,821,1008
TRIM2_2316.316,TRIM2,1022,1082
TRIM2_2316.314,TRIM2,1353,1001
TRIM2_2316.309,TRIM2,1825,1589
TRIM2_2316.288,TRIM2,2830,2813
TRIM2_2316.276,TRIM2,2453,2514
TRIM2_2316.270,TRIM2,755,848
TRIM2_2316.75,TRIM2,795,576
TRIM2_2316.80,TRIM2,1626,1851
TRIM2_2316.203,TRIM2,0,0
TRIM21_1428.4,TRIM21,1661,2709
TRIM21_1428.5,TRIM21,2112,2084
TRIM21_1428.211,TRIM21,1264,1587
TRIM21_1428.6,TRIM21,827,683
TRIM21_1428.8,TRIM21,1317,1538
TRIM21_1428.13,TRIM21,1960,2454
TRIM21_1428.206,TRIM21,1873,1850
TRIM21_1428.33,TRIM21,768,1110
TRIM21_1428.193,TRIM21,235,295
TRIM21_1428.186,TRIM21,999,1084
TRIM21_1428.166,TRIM21,1641,1388
TRIM21_1428.100,TRIM21,1039,669
TRIM22_1497.154,TRIM22,547,562
TRIM22_1497.3,TRIM22,716,584
TRIM22_1497.152,TRIM22,1213,1500
TRIM22_1497.149,TRIM22,1455,1591
TRIM22_1497.5,TRIM22,2069,2352
TRIM22_1497.148,TRIM22,1592,1332
TRIM22_1497.19,TRIM22,1226,1421
TRIM22_1497.35,TRIM22,1333,1886
TRIM22_1497.68,TRIM22,2816,3105
TRIM22_1497.112,TRIM22,2347,1620
TRIM23_1725.139,TRIM23,2128,2377
TRIM23_1725.14,TRIM23,1325,1781
TRIM23_1725.135,TRIM23,2352,2346
TRIM23_1725.15,TRIM23,2338,1820
TRIM23_1725.133,TRIM23,1915,1662
TRIM23_1725.132,TRIM23,1420,1043
TRIM23_1725.31,TRIM23,2001,2381
TRIM23_1725.40,TRIM23,3416,4159
TRIM23_1725.69,TRIM23,1130,786
TRIM23_1725.82,TRIM23,2333,2147
TRIM24_3153.354,TRIM24,1720,1275
TRIM24_3153.353,TRIM24,399,204
TRIM24_3153.30,TRIM24,1319,953
TRIM24_3153.352,TRIM24,89,44
TRIM24_3153.346,TRIM24,953,720
TRIM24_3153.44,TRIM24,2984,2650
TRIM24_3153.299,TRIM24,1440,1263
TRIM24_3153.196,TRIM24,1143,1359
TRIM24_3153.132,TRIM24,3490,2889
TRIM24_3153.139,TRIM24,4378,4696
TRIM25_1893.1,TRIM25,1267,966
TRIM25_1893.300,TRIM25,700,507
TRIM25_1893.299,TRIM25,525,422
TRIM25_1893.4,TRIM25,1040,794
TRIM25_1893.294,TRIM25,1146,928
TRIM25_1893.8,TRIM25,1226,599
TRIM25_1893.292,TRIM25,374,395
TRIM25_1893.288,TRIM25,1240,1408
TRIM25_1893.34,TRIM25,1270,797
TRIM25_1893.40,TRIM25,759,595
TRIM25_1893.214,TRIM25,1232,1059
TRIM25_1893.66,TRIM25,1518,1076
TRIM25_1893.86,TRIM25,1308,1573
TRIM25_1893.146,TRIM25,846,1182
TRIM26_1620.308,TRIM26,1123,881
TRIM26_1620.304,TRIM26,1981,1834
TRIM26_1620.301,TRIM26,1780,1168
TRIM26_1620.302,TRIM26,2619,2031
TRIM26_1620.299,TRIM26,1245,1552
TRIM26_1620.295,TRIM26,337,249
TRIM26_1620.293,TRIM26,1047,1183
TRIM26_1620.291,TRIM26,1052,881
TRIM26_1620.28,TRIM26,2469,2223
TRIM26_1620.273,TRIM26,1147,765
TRIM26_1620.53,TRIM26,928,859
TRIM26_1620.228,TRIM26,1697,1439
TRIM26_1620.140,TRIM26,2469,2211
TRIM27_1373.225,TRIM27,3094,2877
TRIM27_1373.222,TRIM27,1706,2216
TRIM27_1373.221,TRIM27,1605,2005
TRIM27_1373.219,TRIM27,2006,1805
TRIM27_1542.3,TRIM27,395,1019
TRIM27_1373.6,TRIM27,1562,1470
TRIM27_1542.215,TRIM27,473,415
TRIM27_748.21,TRIM27,1676,1565
TRIM27_748.24,TRIM27,919,861
TRIM27_1542.176,TRIM27,674,523
TRIM27_1542.158,TRIM27,531,317
TRIM27_1373.123,TRIM27,714,1068
TRIM28_2508.26,TRIM28,849,541
TRIM28_2508.449,TRIM28,1729,1103
TRIM28_2508.27,TRIM28,1521,2027
TRIM28_2508.443,TRIM28,755,421
TRIM28_2508.30,TRIM28,895,712
TRIM28_2508.435,TRIM28,936,611
TRIM28_2508.38,TRIM28,1057,501
TRIM28_2508.428,TRIM28,1819,1577
TRIM28_2508.53,TRIM28,1316,897
TRIM28_2508.67,TRIM28,1641,1745
TRIM28_2508.341,TRIM28,1001,747
TRIM28_2508.172,TRIM28,927,295
TRIM28_2508.244,TRIM28,959,795
TRIM3_2235.4,TRIM3,1656,2241
TRIM3_2235.380,TRIM3,1270,746
TRIM3_2235.6,TRIM3,1648,1931
TRIM3_2235.377,TRIM3,2127,2271
TRIM3_2235.372,TRIM3,1400,981
TRIM3_2235.369,TRIM3,723,997
TRIM3_2235.367,TRIM3,1451,1558
TRIM3_2235.7,TRIM3,1112,677
TRIM3_2235.336,TRIM3,1082,650
TRIM3_2235.40,TRIM3,1431,979
TRIM3_2235.52,TRIM3,1463,858
TRIM3_2235.298,TRIM3,2503,2557
TRIM3_2235.147,TRIM3,1729,1569
TRIM31_1278.147,TRIM31,1937,1942
TRIM31_1278.2,TRIM31,1721,1327
TRIM31_1278.3,TRIM31,2488,2146
TRIM31_1278.143,TRIM31,1770,1971
TRIM31_1278.6,TRIM31,3016,3379
TRIM31_1278.140,TRIM31,3240,2968
TRIM31_1278.8,TRIM31,2109,1983
TRIM31_1278.18,TRIM31,1491,2180
TRIM31_745.20,TRIM31,894,1259
TRIM31_1278.126,TRIM31,2959,3690
TRIM32_1962.3,TRIM32,1176,1540
TRIM32_1962.295,TRIM32,2702,2107
TRIM32_1962.293,TRIM32,2036,1843
TRIM32_1962.4,TRIM32,1510,2253
TRIM32_1962.5,TRIM32,2260,1491
TRIM32_1962.7,TRIM32,2313,2383
TRIM32_1962.275,TRIM32,753,576
TRIM32_1962.99,TRIM32,612,968
TRIM32_1962.199,TRIM32,1895,2520
TRIM32_1962.193,TRIM32,3951,3397
TRIM33_3384.396,TRIM33,583,317
TRIM33_3384.382,TRIM33,1101,689
TRIM33_3384.355,TRIM33,116,126
TRIM33_3384.353,TRIM33,362,130
TRIM33_3384.72,TRIM33,2105,1006
TRIM33_3384.351,TRIM33,960,678
TRIM33_3384.348,TRIM33,1147,1058
TRIM33_3384.345,TRIM33,1179,816
TRIM33_3384.80,TRIM33,1798,1501
TRIM33_3384.94,TRIM33,1392,1074
TRIM33_3384.288,TRIM33,2993,2173
TRIM33_3384.128,TRIM33,2135,1590
TRIM33_3384.226,TRIM33,3176,2417
TRIM33_3384.207,TRIM33,2166,1483
TRIM34_1467.9,TRIM34,4368,4396
TRIM34_1467.146,TRIM34,1939,2245
TRIM34_1467.144,TRIM34,2282,2527
TRIM34_1467.143,TRIM34,4865,4517
TRIM34_1467.3,TRIM34,1680,1686
TRIM34_1467.138,TRIM34,826,926
TRIM34_1467.4,TRIM34,5364,5122
TRIM34_1467.21,TRIM34,2928,3748
TRIM34_1467.110,TRIM34,4560,4105
TRIM34_1467.79,TRIM34,2512,1852
TRIM35_1482.263,TRIM35,1292,895
TRIM35_1482.262,TRIM35,409,485
TRIM35_1482.259,TRIM35,532,396
TRIM35_1482.258,TRIM35,346,579
TRIM35_1482.7,TRIM35,639,500
TRIM35_1482.255,TRIM35,987,885
TRIM35_1482.252,TRIM35,1123,928
TRIM35_1482.236,TRIM35,436,357
TRIM35_1482.227,TRIM35,130,74
TRIM35_1482.47,TRIM35,0,0
TRIM35_1482.208,TRIM35,801,549
TRIM35_1482.182,TRIM35,466,74
TRIM35_1482.97,TRIM35,827,875
TRIM36_2187.190,TRIM36,1299,975
TRIM36_2187.189,TRIM36,3961,3976
TRIM36_2187.187,TRIM36,834,636
TRIM36_2187.185,TRIM36,1929,1729
TRIM36_2187.184,TRIM36,2175,2007
TRIM36_2187.183,TRIM36,3263,3252
TRIM36_2187.32,TRIM36,1237,1170
TRIM36_2187.44,TRIM36,2129,2253
TRIM36_2187.66,TRIM36,2196,3022
TRIM36_2187.82,TRIM36,1835,2133
TRIM38_1398.157,TRIM38,662,262
TRIM38_1398.156,TRIM38,2313,2564
TRIM38_1398.154,TRIM38,2879,2969
TRIM38_1398.152,TRIM38,1297,1186
TRIM38_1398.3,TRIM38,1708,2115
TRIM38_1398.149,TRIM38,2205,1988
TRIM38_1398.147,TRIM38,1432,1352
TRIM38_1398.137,TRIM38,985,986
TRIM38_1398.32,TRIM38,2381,1919
TRIM38_1398.55,TRIM38,1373,1261
TRIM38_1398.66,TRIM38,1312,1786
TRIM39_1557.230,TRIM39,1758,1678
TRIM39_1557.229,TRIM39,2482,2276
TRIM39_1557.11,TRIM39,1507,1728
TRIM39_1557.13,TRIM39,1742,1424
TRIM39_1557.16,TRIM39,1704,1923
TRIM39_1557.225,TRIM39,1219,1494
TRIM39_1557.223,TRIM39,1010,1218
TRIM39_1557.213,TRIM39,530,858
TRIM39_1557.206,TRIM39,2542,2666
TRIM39_1557.203,TRIM39,655,715
TRIM39_1557.46,TRIM39,2117,2107
TRIM39_1557.56,TRIM39,791,456
TRIM39_1557.79,TRIM39,1207,1337
TRIM39_1557.95,TRIM39,374,294
TRIM4_1503.210,TRIM4,826,709
TRIM4_1503.209,TRIM4,538,521
TRIM4_1503.4,TRIM4,52,35
TRIM4_1503.7,TRIM4,1789,2142
TRIM4_1503.10,TRIM4,987,1189
TRIM4_1503.198,TRIM4,336,444
TRIM4_1503.194,TRIM4,1318,808
TRIM4_1503.170,TRIM4,646,355
TRIM4_1503.29,TRIM4,584,624
TRIM4_1503.66,TRIM4,1878,1559
TRIM4_1503.84,TRIM4,563,296
TRIM40_777.114,TRIM40,2599,2767
TRIM40_777.111,TRIM40,697,915
TRIM40_777.7,TRIM40,1583,1270
TRIM40_777.109,TRIM40,2543,2709
TRIM40_777.108,TRIM40,548,1093
TRIM40_777.103,TRIM40,727,519
TRIM40_777.30,TRIM40,2734,3693
TRIM40_777.80,TRIM40,2071,1923
TRIM41_1893.398,TRIM41,944,836
TRIM41_1893.397,TRIM41,436,343
TRIM41_1893.395,TRIM41,1179,353
TRIM41_1893.394,TRIM41,1455,915
TRIM41_1893.8,TRIM41,1969,1813
TRIM41_1893.12,TRIM41,1243,1452
TRIM41_1893.103,TRIM41,1756,1405
TRIM41_1893.127,TRIM41,537,551
TRIM41_1893.331,TRIM41,0,0
TRIM41_1893.287,TRIM41,1589,1327
TRIM41_1893.276,TRIM41,1563,1570
TRIM46_2280.473,TRIM46,0,0
TRIM46_2280.4,TRIM46,0,0
TRIM46_2280.471,TRIM46,798,625
TRIM46_2280.5,TRIM46,1318,971
TRIM46_2280.467,TRIM46,755,784
TRIM46_2280.466,TRIM46,1375,1029
TRIM46_2280.9,TRIM46,746,278
TRIM46_2280.55,TRIM46,594,353
TRIM46_2280.80,TRIM46,459,228
TRIM46_2280.309,TRIM46,1328,1219
TRIM46_2280.273,TRIM46,339,76
TRIM46_2280.249,TRIM46,1025,740
TRIM47_1917.425,TRIM47,1431,887
TRIM47_1917.423,TRIM47,660,42
TRIM47_1917.422,TRIM47,437,144
TRIM47_1917.419,TRIM47,3265,2139
TRIM47_1917.4,TRIM47,1634,1531
TRIM47_1917.415,TRIM47,539,246
TRIM47_1917.8,TRIM47,424,297
TRIM47_1917.11,TRIM47,526,370
TRIM47_1917.43,TRIM47,538,523
TRIM47_1917.252,TRIM47,1649,1017
TRIM47_1917.238,TRIM47,473,375
TRIM5_1482.162,TRIM5,100,97
TRIM5_1482.161,TRIM5,386,277
TRIM5_1482.159,TRIM5,911,569
TRIM5_1482.155,TRIM5,787,430
TRIM5_1482.6,TRIM5,2332,2424
TRIM5_1482.150,TRIM5,2425,2471
TRIM5_1482.17,TRIM5,2077,1923
TRIM5_1482.29,TRIM5,545,712
TRIM5_1482.38,TRIM5,1439,1470
TRIM5_1482.69,TRIM5,1890,1649
TRIM5_1482.111,TRIM5,1695,2034
TRIM50_1464.7,TRIM50,808,1147
TRIM50_1464.8,TRIM50,1627,1832
TRIM50_1464.319,TRIM50,696,717
TRIM50_1464.316,TRIM50,542,669
TRIM50_1464.314,TRIM50,600,563
TRIM50_1464.313,TRIM50,1297,1307
TRIM50_1464.90,TRIM50,862,557
TRIM50_1464.106,TRIM50,1151,616
TRIM52_894.3,TRIM52,793,799
TRIM52_894.132,TRIM52,1941,1608
TRIM52_894.131,TRIM52,402,325
TRIM52_894.6,TRIM52,1962,2146
TRIM52_894.7,TRIM52,2280,1673
TRIM52_894.8,TRIM52,1365,813
TRIM52_894.127,TRIM52,1891,993
TRIM52_894.10,TRIM52,498,583
TRIM52_894.63,TRIM52,1788,1351
TRIM54_1203.187,TRIM54,1273,1503
TRIM54_1203.6,TRIM54,1126,1233
TRIM54_1203.183,TRIM54,1980,801
TRIM54_1203.180,TRIM54,1440,1021
TRIM54_1203.178,TRIM54,1141,1256
TRIM54_1203.177,TRIM54,1751,1554
TRIM54_1203.174,TRIM54,643,306
TRIM54_1203.11,TRIM54,1093,820
TRIM54_1203.168,TRIM54,865,742
TRIM54_1203.165,TRIM54,1854,1869
TRIM54_1203.157,TRIM54,953,715
TRIM55_1647.211,TRIM55,1704,1355
TRIM55_1647.1,TRIM55,1865,1653
TRIM55_1647.210,TRIM55,2383,3267
TRIM55_1647.207,TRIM55,2250,2373
TRIM55_1647.204,TRIM55,1098,1432
TRIM55_1647.201,TRIM55,1041,1000
TRIM55_1647.198,TRIM55,1252,1504
TRIM55_1647.194,TRIM55,2811,2219
TRIM55_1647.185,TRIM55,2315,2688
TRIM55_1647.32,TRIM55,901,902
TRIM56_2268.570,TRIM56,326,240
TRIM56_2268.3,TRIM56,1207,1246
TRIM56_2268.566,TRIM56,1770,1529
TRIM56_2268.563,TRIM56,1054,704
TRIM56_2268.6,TRIM56,1018,964
TRIM56_2268.559,TRIM56,1612,1403
TRIM56_2268.558,TRIM56,228,352
TRIM56_2268.555,TRIM56,1008,1083
TRIM56_2268.541,TRIM56,752,362
TRIM56_2268.50,TRIM56,1159,725
TRIM56_2268.213,TRIM56,791,806
TRIM56_2268.225,TRIM56,907,824
TRIM58_1461.4,TRIM58,101,197
TRIM58_1461.5,TRIM58,1494,1581
TRIM58_1461.256,TRIM58,946,1246
TRIM58_1461.254,TRIM58,1618,1589
TRIM58_1461.253,TRIM58,826,1114
TRIM58_1461.12,TRIM58,1148,877
TRIM58_1461.17,TRIM58,1679,2499
TRIM58_1461.46,TRIM58,1006,1081
TRIM58_1461.79,TRIM58,777,999
TRIM58_1461.195,TRIM58,1391,1917
TRIM58_1461.187,TRIM58,1088,942
TRIM59_1212.74,TRIM59,1168,1482
TRIM59_1212.73,TRIM59,2410,3298
TRIM59_1212.3,TRIM59,1993,2841
TRIM59_1212.72,TRIM59,2133,1101
TRIM59_1212.71,TRIM59,1646,1187
TRIM59_1212.69,TRIM59,2546,2796
TRIM59_1212.7,TRIM59,3896,3191
TRIM59_1212.9,TRIM59,2781,2099
TRIM6_1551.201,TRIM6,7198,5423
TRIM6_1551.198,TRIM6,2367,2917
TRIM6_1551.13,TRIM6,2608,2925
TRIM6_1551.193,TRIM6,3019,4002
TRIM6_1551.14,TRIM6,2196,2369
TRIM6_1551.17,TRIM6,2732,2858
TRIM6_1551.188,TRIM6,1246,1070
TRIM6_1551.177,TRIM6,1146,1562
TRIM6_1551.54,TRIM6,2260,1612
TRIM6_1551.81,TRIM6,1805,2146
TRIM6_1551.96,TRIM6,5,13
TRIM62_1428.0,TRIM62,2157,1807
TRIM62_1428.230,TRIM62,261,449
TRIM62_1428.227,TRIM62,793,927
TRIM62_1428.226,TRIM62,881,937
TRIM62_1428.6,TRIM62,1955,1666
TRIM62_1428.8,TRIM62,349,748
TRIM62_1428.224,TRIM62,165,237
TRIM62_1428.221,TRIM62,199,81
TRIM62_1428.202,TRIM62,913,717
TRIM62_1428.29,TRIM62,1880,2508
TRIM62_1428.68,TRIM62,632,492
TRIM63_1062.5,TRIM63,1190,1568
TRIM63_1062.148,TRIM63,1681,1363
TRIM63_1062.147,TRIM63,1023,1034
TRIM63_1062.144,TRIM63,1189,1019
TRIM63_1062.143,TRIM63,3021,2634
TRIM63_1062.10,TRIM63,1245,1321
TRIM63_1062.137,TRIM63,45,14
TRIM63_1062.135,TRIM63,1219,782
TRIM63_1062.129,TRIM63,558,597
TRIM63_1062.27,TRIM63,2249,2827
TRIM63_1062.112,TRIM63,1661,1304
TRIM63_1062.50,TRIM63,2260,1803
TRIM65_1554.1,TRIM65,805,679
TRIM65_1554.3,TRIM65,1564,699
TRIM65_1554.357,TRIM65,756,890
TRIM65_1554.354,TRIM65,1590,1170
TRIM65_1554.352,TRIM65,287,417
TRIM65_1554.14,TRIM65,532,357
TRIM65_1554.349,TRIM65,471,170
TRIM65_1554.346,TRIM65,619,416
TRIM65_1554.310,TRIM65,1504,534
TRIM65_1554.287,TRIM65,207,304
TRIM65_1554.103,TRIM65,1093,568
TRIM65_1554.119,TRIM65,1375,1178
TRIM67_2352.0,TRIM67,1983,1996
TRIM67_2352.448,TRIM67,2287,1915
TRIM67_2352.2,TRIM67,611,663
TRIM67_2352.446,TRIM67,1015,482
TRIM67_2352.442,TRIM67,1142,1648
TRIM67_2352.441,TRIM67,255,147
TRIM67_2352.440,TRIM67,783,642
TRIM67_2352.97,TRIM67,909,541
TRIM67_2352.98,TRIM67,930,1295
TRIM67_2352.316,TRIM67,2756,2610
TRIM67_2352.151,TRIM67,868,1107
TRIM67_2352.179,TRIM67,947,692
TRIM68_1458.229,TRIM68,2922,2535
TRIM68_1458.3,TRIM68,1967,1881
TRIM68_1458.4,TRIM68,1923,1804
TRIM68_1458.8,TRIM68,816,587
TRIM68_1458.218,TRIM68,901,1240
TRIM68_1458.215,TRIM68,541,675
TRIM68_1458.25,TRIM68,1305,1889
TRIM68_1458.75,TRIM68,2016,1988
TRIM68_1458.95,TRIM68,3849,3926
TRIM69_1503.165,TRIM69,539,1163
TRIM69_1503.156,TRIM69,2232,2861
TRIM69_1503.155,TRIM69,2587,3101
TRIM69_1503.154,TRIM69,2834,2453
TRIM69_1503.4,TRIM69,956,836
TRIM69_1503.152,TRIM69,3986,4464
TRIM69_1503.7,TRIM69,1186,1000
TRIM69_1503.149,TRIM69,1399,1890
TRIM7_1536.9,TRIM7,691,677
TRIM7_1536.10,TRIM7,199,200
TRIM7_1536.11,TRIM7,1214,878
TRIM7_1536.14,TRIM7,203,69
TRIM7_1536.22,TRIM7,905,637
TRIM7_1536.294,TRIM7,543,505
TRIM7_1536.284,TRIM7,490,508
TRIM7_1536.44,TRIM7,1455,1102
TRIM7_1536.253,TRIM7,137,98
TRIM7_1536.62,TRIM7,1232,1437
TRIM7_1536.129,TRIM7,673,641
TRIM72_1434.279,TRIM72,905,890
TRIM72_1434.277,TRIM72,1058,1824
TRIM72_1434.276,TRIM72,1720,1213
TRIM72_1434.2,TRIM72,1367,1586
TRIM72_1434.4,TRIM72,39,183
TRIM72_1434.6,TRIM72,191,316
TRIM72_1434.269,TRIM72,712,614
TRIM72_1434.27,TRIM72,908,668
TRIM72_1434.202,TRIM72,972,520
TRIM72_1434.117,TRIM72,939,810
TRIM77_1353.0,TRIM77,2331,2419
TRIM77_1353.1,TRIM77,1627,1646
TRIM77_1353.126,TRIM77,2046,1711
TRIM77_1353.122,TRIM77,1423,1345
TRIM77_1353.4,TRIM77,963,1579
TRIM77_1353.120,TRIM77,2278,2668
TRIM8_1656.315,TRIM8,3068,1698
TRIM8_1656.313,TRIM8,1484,1288
TRIM8_1656.312,TRIM8,1133,1172
TRIM8_1656.5,TRIM8,3184,1921
TRIM8_1656.310,TRIM8,281,184
TRIM8_1656.9,TRIM8,597,413
TRIM8_1656.12,TRIM8,1771,1789
TRIM8_1656.32,TRIM8,1783,1647
TRIM8_1656.48,TRIM8,1253,962
TRIM9_2133.370,TRIM9,772,627
TRIM9_2133.369,TRIM9,1474,731
TRIM9_2133.2,TRIM9,1274,1023
TRIM9_2133.367,TRIM9,618,488
TRIM9_2133.363,TRIM9,2021,2144
TRIM9_2133.4,TRIM9,48,87
TRIM9_2133.361,TRIM9,1269,759
TRIM9_2133.287,TRIM9,2210,1896
TRIM9_2133.70,TRIM9,2044,1876
TRIM9_2133.104,TRIM9,817,533
TRIM9_2133.182,TRIM9,2496,1982
TRIML1_1407.190,TRIML1,884,850
TRIML1_1407.3,TRIML1,755,857
TRIML1_1407.188,TRIML1,1514,1414
TRIML1_1407.8,TRIML1,536,807
TRIML1_1407.185,TRIML1,2489,2315
TRIML1_1407.184,TRIML1,1218,1039
TRIML1_1407.139,TRIML1,1610,3491
TRIML1_1407.86,TRIML1,704,475
UBOX5_1626.208,UBOX5,1974,2584
UBOX5_1626.198,UBOX5,502,379
UBOX5_1626.137,UBOX5,1934,1313
UBOX5_1626.133,UBOX5,968,594
UBOX5_1626.131,UBOX5,1790,1768
UBOX5_1626.130,UBOX5,686,586
UBOX5_1626.124,UBOX5,1043,1163
UBOX5_1626.122,UBOX5,1504,1430
UBOX5_1626.119,UBOX5,1564,1552
UBOX5_1626.114,UBOX5,630,360
UBOX5_1626.62,UBOX5,1575,1523
UBOX5_1626.185,UBOX5,2668,2520
UBR1_5250.19,UBR1,2325,2149
UBR1_5250.20,UBR1,1215,1562
UBR1_5250.474,UBR1,1297,992
UBR1_5250.25,UBR1,2166,2021
UBR1_5250.29,UBR1,3354,3149
UBR1_5250.30,UBR1,4103,3574
UBR1_5250.460,UBR1,1438,1268
UBR1_5250.458,UBR1,1395,1092
UBR1_5250.50,UBR1,732,746
UBR2_1320.21,UBR2,1197,1025
UBR2_1320.84,UBR2,2165,1431
UBR2_1320.24,UBR2,1641,1701
UBR2_1320.25,UBR2,3241,3512
UBR2_1320.31,UBR2,1740,2071
UBR2_1320.83,UBR2,1549,1339
UBR2_1320.77,UBR2,2444,2077
UBR2_1320.40,UBR2,4025,3602
UBR2_1320.45,UBR2,839,894
UBR2_5268.154,UBR2,1437,1235
UBR2_5268.339,UBR2,2467,2566
UBR2_5268.337,UBR2,1403,1190
UBR2_5268.156,UBR2,1674,1876
UBR2_5268.160,UBR2,2171,1320
UBR2_5268.330,UBR2,2931,3261
UBR3_5667.59,UBR3,157,64
UBR3_5667.60,UBR3,632,740
UBR3_5667.511,UBR3,623,579
UBR3_5667.508,UBR3,667,606
UBR3_5667.506,UBR3,719,629
UBR3_5667.66,UBR3,2450,2835
UBR3_5667.499,UBR3,1006,1124
UBR3_5667.287,UBR3,2186,1505
UBR3_RING_E28_111.1,UBR3,4492,4124
UBR3_RING_E28_111.5,UBR3,11,0
UBR3_RING_E28_111.8,UBR3,6906,6590
UBR3_RING_E29_62.1,UBR3,1827,1428
UBR3_RING_E29_62.2,UBR3,1606,1062
UBR3_RING_E29_62.3,UBR3,1958,1847
UNK_2433.429,UNK,928,789
UNK_2433.43,UNK,983,754
UNK_2433.67,UNK,2321,1983
UNK_2433.137,UNK,2158,1292
UNK_2433.179,UNK,1047,1157
UNK_2433.195,UNK,3131,1870
UNK_2433.194,UNK,731,287
UNK_2433.183,UNK,855,763
UNK_2433.191,UNK,609,518
UNKL_2052.75,UNKL,3399,2234
UNKL_2052.342,UNKL,380,592
UNKL_2052.167,UNKL,1564,2090
UNKL_2052.192,UNKL,831,513
UNKL_2052.191,UNKL,936,919
UNKL_2052.189,UNKL,1806,1921
UNKL_2052.184,UNKL,2363,1811
UNKL_2052.181,UNKL,406,526
VPS11_2825.376,VPS11,586,861
VPS11_2825.46,VPS11,1307,830
VPS11_2825.312,VPS11,1021,1119
VPS11_2825.273,VPS11,2343,1667
VPS11_2825.257,VPS11,2471,2548
VPS11_2825.215,VPS11,1651,1693
VPS11_2825.214,VPS11,1542,654
VPS11_2825.164,VPS11,2520,3080
VPS11_2825.210,VPS11,596,439
VPS11_2825.207,VPS11,1747,1553
VPS11_2825.206,VPS11,2908,1950
VPS11_2825.204,VPS11,267,332
VPS11_2825.171,VPS11,1301,1354
ZMIZ1_3204.35,ZMIZ1,1332,1810
ZMIZ1_3204.615,ZMIZ1,877,396
ZMIZ1_3204.87,ZMIZ1,1672,765
ZMIZ1_3204.384,ZMIZ1,742,261
ZMIZ1_3204.382,ZMIZ1,2730,1576
ZMIZ1_3204.172,ZMIZ1,747,845
ZMIZ1_3204.379,ZMIZ1,4337,1783
ZMIZ1_3204.378,ZMIZ1,840,817
ZMIZ1_3204.174,ZMIZ1,2953,2133
ZMIZ2_2763.435,ZMIZ2,1739,1142
ZMIZ2_2763.387,ZMIZ2,1352,662
ZMIZ2_2763.159,ZMIZ2,1171,592
ZMIZ2_2763.383,ZMIZ2,0,0
ZMIZ2_2763.380,ZMIZ2,5055,2003
ZMIZ2_2763.375,ZMIZ2,3975,1388
ZMIZ2_2763.164,ZMIZ2,2799,2718
ZMIZ2_2763.166,ZMIZ2,1931,1156
ZNRF1_684.1,ZNRF1,1220,711
ZNRF1_684.71,ZNRF1,498,331
ZNRF1_684.72,ZNRF1,1707,801
ZNRF1_684.77,ZNRF1,1736,2297
ZNRF1_684.83,ZNRF1,3268,2344
ZNRF1_684.79,ZNRF1,3025,2332
ZNRF3_2811.63,ZNRF3,1544,2379
ZNRF3_2811.80,ZNRF3,2112,2053
ZNRF3_2811.85,ZNRF3,1137,1354
ZNRF3_2811.553,ZNRF3,936,658
ZNRF3_2811.552,ZNRF3,1434,1579
ZNRF3_2811.88,ZNRF3,2120,1721
ZNRF3_2811.547,ZNRF3,583,299
ZNRF3_2811.545,ZNRF3,2835,2385
ZNRF4_1290.0,ZNRF4,1336,1571
