sgRNA,Gene,A2780_Ts8_D0,A2780_Ts8_D10
PPP1R11_381.11,PPP1R11,2058,3895
PRAM1_2013.161,PRAM1,531,150
PRAM1_2013.159,PRAM1,733,17
PRAM1_2013.122,PRAM1,1,1
PRAM1_2013.127,PRAM1,884,47
RAG1_3132.371,RAG1,351,5
RAG1_3132.353,RAG1,1274,2108
RAG1_3132.34,RAG1,1099,599
RAG1_3132.326,RAG1,1939,4685
RAG1_3132.325,RAG1,2519,2497
RAG1_3132.45,RAG1,2503,19445
RAG1_3132.47,RAG1,742,1
RAG1_3132.321,RAG1,1452,1299
RAG1_3132.310,RAG1,1052,2247
RAG1_3132.277,RAG1,1473,1715
RAG1_3132.259,RAG1,346,189
RAG1_3132.129,RAG1,1296,805
RAPSN_1239.218,RAPSN,657,223
RAPSN_1239.12,RAPSN,229,138
RAPSN_1239.201,RAPSN,950,1246
RAPSN_1239.180,RAPSN,539,189
RAPSN_1239.70,RAPSN,826,249
RAPSN_1239.76,RAPSN,523,2
RAPSN_1239.141,RAPSN,886,676
RAPSN_1239.108,RAPSN,1021,63
RAPSN_1239.134,RAPSN,787,978
RAPSN_1239.133,RAPSN,1074,200
RAPSN_1239.111,RAPSN,550,392
RAPSN_1239.124,RAPSN,184,329
RAPSN_1239.121,RAPSN,672,22
RBBP6_5379.1,RBBP6,1526,276
RBBP6_5379.486,RBBP6,886,23
RBBP6_5379.10,RBBP6,1384,761
RBBP6_5379.22,RBBP6,992,30
RBBP6_5379.26,RBBP6,2362,413
RBBP6_5379.27,RBBP6,805,1
RBBP6_5379.448,RBBP6,1752,758
RBBP6_5379.447,RBBP6,897,61
RBBP6_5379.446,RBBP6,1287,2328
RBBP6_5379.445,RBBP6,1839,5531
RBBP6_5379.296,RBBP6,2356,931
RBBP6_5379.242,RBBP6,1244,267
RBCK1_1533.8,RBCK1,484,47
RBCK1_1533.22,RBCK1,611,463
RBCK1_1533.39,RBCK1,302,1
RBCK1_1533.76,RBCK1,628,3448
RBCK1_1533.222,RBCK1,931,681
RBCK1_1533.93,RBCK1,955,164
RBCK1_1533.94,RBCK1,384,1
RBCK1_1533.215,RBCK1,335,1
RBCK1_1533.102,RBCK1,955,20
RBCK1_1533.105,RBCK1,417,103
RBCK1_1533.114,RBCK1,957,171
RBCK1_1533.195,RBCK1,701,247
RBCK1_1533.191,RBCK1,1458,225
RBCK1_1533.187,RBCK1,2070,7793
RBX1_327.8,RBX1,802,1138
RBX1_327.30,RBX1,1731,1
RBX1_327.27,RBX1,586,7
RBX1_327.14,RBX1,990,2
RBX1_327.15,RBX1,1300,1
RBX1_327.16,RBX1,1210,1
RBX1_327.17,RBX1,430,21
RBX1_327.18,RBX1,1386,103
RC3H1_3405.424,RC3H1,679,379
RC3H1_3405.2,RC3H1,580,921
RC3H1_3405.423,RC3H1,1374,685
RC3H1_3405.421,RC3H1,1316,4202
RC3H1_3405.420,RC3H1,259,19
RC3H1_3405.5,RC3H1,1422,8781
RC3H1_3405.419,RC3H1,631,807
RC3H1_3405.24,RC3H1,645,2077
RC3H1_3405.28,RC3H1,1189,799
RC3H1_3405.65,RC3H1,244,4
RC3H1_3405.359,RC3H1,1,1
RC3H2_3576.365,RC3H2,2598,1005
RC3H2_3576.1,RC3H2,1713,948
RC3H2_3576.363,RC3H2,2408,690
RC3H2_3576.362,RC3H2,2102,3824
RC3H2_3576.361,RC3H2,2159,2269
RC3H2_3576.341,RC3H2,742,126
RC3H2_3576.24,RC3H2,1028,2185
RC3H2_3576.52,RC3H2,730,1588
RC3H2_3576.56,RC3H2,966,50
RCHY1_720.40,RCHY1,1048,1650
RCHY1_720.39,RCHY1,2163,381
RCHY1_720.1,RCHY1,1711,525
RCHY1_720.8,RCHY1,1271,860
RCHY1_720.29,RCHY1,2230,2574
RCHY1_720.28,RCHY1,1201,509
RCHY1_720.10,RCHY1,1476,767
RCHY1_720.13,RCHY1,2616,3823
RCHY1_720.14,RCHY1,540,71
RCHY1_720.16,RCHY1,1293,23
RFFL_1092.13,RFFL,1062,257
RFFL_1092.161,RFFL,587,642
RFFL_1092.160,RFFL,491,18
RFFL_1092.90,RFFL,798,316
RFFL_1092.75,RFFL,819,1982
RFFL_1092.87,RFFL,979,304
RFFL_1092.78,RFFL,1471,481
RFFL_1092.85,RFFL,1922,1907
RFFL_1092.83,RFFL,1076,171
RFPL4B_792.0,RFPL4B,957,202
RFPL4B_792.1,RFPL4B,1349,66
RFPL4B_792.91,RFPL4B,854,83
RFPL4B_792.90,RFPL4B,1239,149
RFPL4B_792.89,RFPL4B,2524,937
RFPL4B_792.2,RFPL4B,647,921
RFPL4B_792.3,RFPL4B,538,1
RFPL4B_792.14,RFPL4B,619,69
RFPL4B_792.63,RFPL4B,657,1483
RFPL4B_792.36,RFPL4B,705,2383
RFWD2_2124.56,RFWD2,1803,3303
RFWD2_2124.57,RFWD2,1495,2434
RFWD2_2124.58,RFWD2,2323,6920
RFWD2_2124.187,RFWD2,1816,2006
RFWD2_2124.59,RFWD2,1771,3371
RFWD2_2124.88,RFWD2,1365,8199
RFWD2_2124.106,RFWD2,2106,1164
RFWD2_2124.149,RFWD2,346,39
RFWD2_2124.140,RFWD2,1374,961
RFWD3_2325.99,RFWD3,1407,32
RFWD3_2325.58,RFWD3,1,1
RFWD3_2325.60,RFWD3,1800,1033
RFWD3_2325.243,RFWD3,560,35
RFWD3_2325.64,RFWD3,1231,19
RFWD3_2325.67,RFWD3,771,453
RFWD3_2325.69,RFWD3,1746,441
RFWD3_2325.199,RFWD3,733,581
RFWD3_2325.110,RFWD3,728,1
RFWD3_2325.176,RFWD3,1157,135
RFWD3_2325.157,RFWD3,451,24
RFWD3_2325.107,RFWD3,925,698
RFWD3_2325.116,RFWD3,412,1
RING1_1221.7,RING1,1225,4620
RING1_1221.262,RING1,3061,1417
RING1_1221.261,RING1,1312,165
RING1_1221.259,RING1,1188,366
RING1_1221.10,RING1,379,2489
RING1_1221.254,RING1,877,97
RING1_1221.13,RING1,691,293
RING1_1221.238,RING1,877,197
RING1_1221.226,RING1,1247,2167
RING1_1221.50,RING1,283,69
RING1_1221.81,RING1,562,121
RING1_1221.97,RING1,69,1
RLIM_1875.100,RLIM,1666,5424
RLIM_1875.99,RLIM,1235,988
RLIM_1875.98,RLIM,1141,2428
RLIM_1875.94,RLIM,1164,477
RNF10_2436.24,RNF10,1276,317
RNF10_2436.25,RNF10,1585,2765
RNF10_2436.27,RNF10,519,37
RNF10_2436.288,RNF10,1430,338
RNF10_2436.28,RNF10,562,1900
RNF10_2436.32,RNF10,850,80
RNF10_2436.279,RNF10,1353,1941
RNF10_2436.276,RNF10,1301,1610
RNF10_2436.274,RNF10,1142,831
RNF10_2436.44,RNF10,1506,170
RNF10_2436.45,RNF10,2445,133
RNF10_2436.271,RNF10,1292,626
RNF103_2058.121,RNF103,1589,1328
RNF103_2058.212,RNF103,821,11
RNF103_2058.171,RNF103,986,75
RNF103_2058.119,RNF103,767,263
RNF103_2058.123,RNF103,1039,3
RNF103_2058.124,RNF103,1749,587
RNF103_2058.136,RNF103,1215,43
RNF103_2058.127,RNF103,885,1397
RNF103_2058.134,RNF103,1354,566
RNF103_2058.116,RNF103,1278,598
RNF11_465.36,RNF11,1910,1552
RNF11_465.35,RNF11,1388,3969
RNF11_465.34,RNF11,1200,345
RNF11_465.24,RNF11,974,144
RNF11_465.33,RNF11,1800,437
RNF11_465.25,RNF11,2292,5856
RNF111_2988.5,RNF111,1452,1241
RNF111_2988.19,RNF111,1599,1585
RNF111_2988.26,RNF111,2012,4480
RNF111_2988.311,RNF111,1427,1225
RNF111_2988.48,RNF111,1016,3016
RNF111_2988.144,RNF111,1213,11081
RNF111_2988.142,RNF111,2221,35583
RNF111_2988.141,RNF111,2822,8753
RNF111_2988.132,RNF111,1192,547
RNF111_2988.139,RNF111,751,78
RNF111_2988.137,RNF111,2359,3059
RNF112_1896.387,RNF112,680,731
RNF112_1896.18,RNF112,859,1526
RNF112_1896.385,RNF112,1068,244
RNF112_1896.20,RNF112,1456,157
RNF112_1896.21,RNF112,1601,282
RNF112_1896.378,RNF112,1023,1095
RNF112_1896.376,RNF112,1637,619
RNF112_1896.336,RNF112,1355,248
RNF112_1896.314,RNF112,769,502
RNF112_1896.126,RNF112,1733,684
RNF112_1896.196,RNF112,328,42
RNF113A_1032.133,RNF113A,458,329
RNF113A_1032.30,RNF113A,427,1
RNF113A_1032.107,RNF113A,675,1
RNF113A_1032.98,RNF113A,2746,1
RNF113A_1032.63,RNF113A,1067,2187
RNF113A_1032.95,RNF113A,1653,624
RNF113A_1032.94,RNF113A,447,1
RNF113A_1032.89,RNF113A,415,88
RNF113A_1032.88,RNF113A,787,1416
RNF113A_1032.87,RNF113A,865,1
RNF113A_1032.84,RNF113A,2575,600
RNF113A_1032.72,RNF113A,524,346
RNF113B_969.135,RNF113B,1500,1162
RNF113B_969.130,RNF113B,1054,909
RNF113B_969.85,RNF113B,424,102
RNF113B_969.97,RNF113B,267,5
RNF113B_969.123,RNF113B,272,1
RNF113B_969.99,RNF113B,380,153
RNF113B_969.100,RNF113B,322,1
RNF113B_969.116,RNF113B,1518,63
RNF113B_969.102,RNF113B,1925,368
RNF113B_969.110,RNF113B,1822,2090
RNF114_687.88,RNF114,1337,72
RNF114_687.14,RNF114,768,793
RNF114_687.15,RNF114,468,833
RNF114_687.86,RNF114,1122,401
RNF114_687.16,RNF114,1194,912
RNF114_687.83,RNF114,993,616
RNF114_687.18,RNF114,813,1997
RNF114_687.21,RNF114,291,10
RNF114_687.59,RNF114,1326,6711
RNF114_687.52,RNF114,853,432
RNF115_915.11,RNF115,1772,2338
RNF115_915.104,RNF115,3305,4607
RNF115_915.69,RNF115,998,1101
RNF115_915.68,RNF115,1147,1591
RNF115_915.67,RNF115,1339,849
RNF115_915.56,RNF115,686,422
RNF115_915.65,RNF115,1676,2513
RNF115_915.58,RNF115,1182,1709
RNF121_984.122,RNF121,700,9
RNF121_984.108,RNF121,371,29
RNF121_984.51,RNF121,1036,1651
RNF121_984.52,RNF121,1248,1718
RNF121_984.53,RNF121,1655,338
RNF121_984.54,RNF121,917,975
RNF121_984.56,RNF121,1106,1153
RNF121_984.57,RNF121,1114,1236
RNF121_984.58,RNF121,525,17
RNF121_984.71,RNF121,1237,140
RNF122_468.9,RNF122,1170,2186
RNF122_468.46,RNF122,534,950
RNF122_468.20,RNF122,1229,280
RNF122_468.45,RNF122,829,1555
RNF122_468.44,RNF122,666,4077
RNF122_468.40,RNF122,1484,1278
RNF122_468.39,RNF122,1062,10275
RNF123_3945.668,RNF123,1063,601
RNF123_3945.662,RNF123,764,833
RNF123_3945.652,RNF123,1014,84
RNF123_3945.345,RNF123,402,154
RNF123_3945.344,RNF123,601,94
RNF123_3945.338,RNF123,542,84
RNF123_3945.333,RNF123,748,265
RNF123_3945.332,RNF123,860,832
RNF123_3945.322,RNF123,1325,1645
RNF123_3945.331,RNF123,1059,124
RNF125_699.9,RNF125,688,94
RNF125_699.10,RNF125,1087,2598
RNF125_699.59,RNF125,401,846
RNF125_699.53,RNF125,1061,620
RNF125_699.52,RNF125,1488,8355
RNF125_699.13,RNF125,851,418
RNF125_699.50,RNF125,943,1279
RNF125_699.25,RNF125,1413,637
RNF126_936.190,RNF126,890,1383
RNF126_936.188,RNF126,426,159
RNF126_936.4,RNF126,534,832
RNF126_936.183,RNF126,1594,694
RNF126_936.5,RNF126,1308,507
RNF126_936.6,RNF126,571,269
RNF126_936.175,RNF126,421,107
RNF126_936.62,RNF126,852,133
RNF126_936.95,RNF126,1661,6751
RNF126_936.94,RNF126,390,249
RNF126_936.64,RNF126,1695,199
RNF126_936.65,RNF126,751,2313
RNF126_936.88,RNF126,395,158
RNF126_936.70,RNF126,1150,443
RNF128_1287.6,RNF128,564,628
RNF128_1287.22,RNF128,986,334
RNF128_1287.41,RNF128,1370,1677
RNF128_1287.141,RNF128,937,514
RNF128_1287.74,RNF128,1082,2045
RNF128_1287.127,RNF128,2250,594
RNF128_1287.125,RNF128,2633,1619
RNF128_1287.88,RNF128,1952,364
RNF128_1287.124,RNF128,712,393
RNF128_1287.123,RNF128,522,743
RNF128_1287.89,RNF128,720,360
RNF130_1260.151,RNF130,326,1
RNF130_1260.13,RNF130,1633,1659
RNF130_1260.136,RNF130,376,1
RNF130_1260.24,RNF130,868,4164
RNF130_1260.128,RNF130,246,27
RNF130_1260.49,RNF130,774,829
RNF130_1260.101,RNF130,1,1
RNF130_1260.50,RNF130,1,1
RNF130_1260.100,RNF130,27,1
RNF130_1260.99,RNF130,1400,2400
RNF130_1260.98,RNF130,1186,2340
RNF130_1260.97,RNF130,1352,2106
RNF130_1260.51,RNF130,1301,2236
RNF133_1131.13,RNF133,1561,1707
RNF133_1131.100,RNF133,1145,4550
RNF133_1131.97,RNF133,1169,1929
RNF133_1131.85,RNF133,1509,1437
RNF133_1131.52,RNF133,960,665
RNF133_1131.84,RNF133,837,1659
RNF133_1131.83,RNF133,1040,605
RNF133_1131.54,RNF133,1380,308
RNF133_1131.81,RNF133,1235,407
RNF133_1131.79,RNF133,1079,99
RNF133_1131.86,RNF133,2259,2390
RNF135_1299.6,RNF135,1351,2179
RNF135_1299.7,RNF135,1415,736
RNF135_1299.9,RNF135,499,1
RNF135_1299.217,RNF135,4,1
RNF135_1299.215,RNF135,228,1
RNF135_1299.209,RNF135,401,143
RNF135_1299.208,RNF135,129,1
RNF135_1299.63,RNF135,840,234
RNF135_1299.81,RNF135,390,99
RNF135_1299.11,RNF135,1531,1975
RNF139_1995.141,RNF139,1281,177
RNF139_1995.131,RNF139,1423,291
RNF139_1995.29,RNF139,1335,581
RNF139_1995.59,RNF139,992,49
RNF139_1995.98,RNF139,1392,2710
RNF139_1995.82,RNF139,1651,184
RNF139_1995.83,RNF139,1978,558
RNF139_1995.97,RNF139,1,1
RNF139_1995.96,RNF139,1445,3343
RNF139_1995.95,RNF139,1918,554
RNF139_1995.99,RNF139,1257,1434
RNF141_693.32,RNF141,2019,2582
RNF141_693.33,RNF141,1140,89
RNF141_693.34,RNF141,812,372
RNF141_693.35,RNF141,815,69
RNF141_693.50,RNF141,965,523
RNF145_2082.10,RNF145,1,1
RNF145_2082.210,RNF145,919,206
RNF145_2082.21,RNF145,288,510
RNF145_2082.189,RNF145,661,63
RNF145_2082.150,RNF145,1523,1575
RNF145_2082.101,RNF145,2483,1079
RNF145_2082.147,RNF145,845,52
RNF145_2082.146,RNF145,1701,475
RNF145_2082.145,RNF145,2004,2716
RNF146_1077.91,RNF146,1916,2472
RNF146_1077.89,RNF146,1672,3878
RNF146_1077.88,RNF146,2104,409
RNF146_1077.87,RNF146,1153,27892
RNF146_1077.1,RNF146,3369,6435
RNF146_1077.4,RNF146,829,54
RNF146_1077.5,RNF146,1281,104
RNF146_1077.15,RNF146,626,67
RNF146_1077.21,RNF146,797,146
RNF148_918.67,RNF148,2820,1612
RNF148_918.97,RNF148,1557,525
RNF148_918.14,RNF148,609,1117
RNF148_918.85,RNF148,1074,2257
RNF148_918.38,RNF148,411,688
RNF148_918.65,RNF148,1177,575
RNF148_918.56,RNF148,1387,189
RNF148_918.64,RNF148,1013,213
RNF148_918.62,RNF148,1562,935
RNF148_918.61,RNF148,985,23
RNF148_918.59,RNF148,2598,453
RNF149_1203.5,RNF149,300,1
RNF149_1203.24,RNF149,955,404
RNF149_1203.162,RNF149,352,1
RNF149_1203.147,RNF149,1176,1095
RNF149_1203.136,RNF149,2435,725
RNF149_1203.86,RNF149,2047,1419
RNF149_1203.130,RNF149,1564,918
RNF149_1203.129,RNF149,1527,554
RNF149_1203.128,RNF149,1654,723
RNF149_1203.127,RNF149,1609,956
RNF150_1317.3,RNF150,458,1182
RNF150_1317.25,RNF150,791,226
RNF150_1317.188,RNF150,395,39
RNF150_1317.153,RNF150,340,40
RNF150_1317.68,RNF150,1730,288
RNF150_1317.144,RNF150,1,1
RNF150_1317.143,RNF150,1,1
RNF150_1317.137,RNF150,687,94
RNF150_1317.136,RNF150,1582,616
RNF150_1317.133,RNF150,664,175
RNF150_1317.132,RNF150,979,685
RNF150_1317.130,RNF150,1519,4056
RNF151_738.1,RNF151,500,110
RNF151_738.139,RNF151,1061,231
RNF151_738.3,RNF151,1345,1018
RNF151_738.138,RNF151,921,133
RNF151_738.5,RNF151,1146,303
RNF151_738.6,RNF151,1172,2752
RNF151_738.7,RNF151,1311,851
RNF151_738.8,RNF151,459,1
RNF152_612.1,RNF152,1644,527
RNF152_612.2,RNF152,1490,2321
RNF152_612.106,RNF152,380,113
RNF152_612.3,RNF152,899,2662
RNF152_612.100,RNF152,419,42
RNF152_612.8,RNF152,347,285
RNF152_612.52,RNF152,1260,2916
RNF152_612.51,RNF152,767,2345
RNF157_2040.49,RNF157,1057,54
RNF157_2040.50,RNF157,632,15
RNF157_2040.51,RNF157,527,70
RNF157_2040.245,RNF157,546,1
RNF157_2040.242,RNF157,356,140
RNF157_2040.238,RNF157,644,18
RNF157_2040.52,RNF157,1052,51
RNF165_1041.54,RNF165,1947,2237
RNF165_1041.70,RNF165,921,56
RNF165_1041.56,RNF165,1032,1501
RNF165_1041.67,RNF165,1202,97
RNF165_1041.57,RNF165,1167,50
RNF165_1041.66,RNF165,1267,74
RNF165_1041.58,RNF165,1067,474
RNF165_1041.63,RNF165,1338,742
RNF165_1041.62,RNF165,871,6029
RNF166_714.137,RNF166,1017,171
RNF166_714.134,RNF166,321,1
RNF166_714.16,RNF166,432,22
RNF166_714.133,RNF166,345,592
RNF166_714.132,RNF166,783,1
RNF166_714.18,RNF166,504,8
RNF166_714.125,RNF166,655,25
RNF166_714.117,RNF166,376,93
RNF166_714.36,RNF166,501,1
RNF166_714.42,RNF166,632,4
RNF167_1053.1,RNF167,654,625
RNF167_1053.196,RNF167,727,3600
RNF167_1053.176,RNF167,612,2051
RNF167_1053.153,RNF167,1000,206
RNF167_1053.145,RNF167,1980,6169
RNF167_1053.62,RNF167,1333,535
RNF167_1053.140,RNF167,864,483
RNF167_1053.67,RNF167,1471,3693
RNF167_1053.135,RNF167,285,316
RNF167_1053.133,RNF167,516,65
RNF167_1053.71,RNF167,1493,1417
RNF168_1716.177,RNF168,666,1
RNF168_1716.3,RNF168,882,56
RNF168_1716.176,RNF168,629,10
RNF168_1716.173,RNF168,809,123
RNF168_1716.170,RNF168,1518,143
RNF168_1716.169,RNF168,1868,55
RNF168_1716.168,RNF168,703,4
RNF168_1716.4,RNF168,456,134
RNF168_1716.164,RNF168,195,77
RNF168_1716.18,RNF168,890,1
RNF17_4872.374,RNF17,82,1
RNF17_4872.12,RNF17,1214,1330
RNF17_4872.373,RNF17,1423,2566
RNF17_4872.14,RNF17,1474,290
RNF17_4872.370,RNF17,1790,1983
RNF17_4872.16,RNF17,1739,572
RNF17_4872.319,RNF17,410,85
RNF17_4872.257,RNF17,876,178
RNF17_4872.145,RNF17,1128,486
RNF17_4872.172,RNF17,701,1619
RNF17_4872.215,RNF17,1053,175
RNF17_4860.367,RNF17,1990,3206
RNF170_777.3,RNF170,1031,383
RNF170_777.4,RNF170,832,622
RNF170_777.61,RNF170,525,202
RNF170_777.10,RNF170,818,73
RNF170_777.59,RNF170,709,227
RNF170_777.58,RNF170,797,59
RNF170_777.11,RNF170,691,198
RNF170_777.54,RNF170,824,623
RNF170_777.15,RNF170,899,2089
RNF170_777.17,RNF170,385,116
RNF175_987.14,RNF175,806,818
RNF175_987.25,RNF175,641,11065
RNF175_987.51,RNF175,1105,1157
RNF175_987.54,RNF175,1586,2638
RNF175_987.84,RNF175,1344,458
RNF175_987.56,RNF175,824,2274
RNF175_987.81,RNF175,2091,155
RNF175_987.57,RNF175,840,146
RNF175_987.58,RNF175,938,662
RNF180_1779.123,RNF180,1287,244
RNF180_1779.42,RNF180,783,13
RNF180_1779.58,RNF180,1104,37
RNF180_1779.102,RNF180,1419,1584
RNF180_1779.97,RNF180,1565,1308
RNF180_1779.95,RNF180,1044,810
RNF180_1779.94,RNF180,1006,657
RNF180_1779.61,RNF180,846,170
RNF182_744.3,RNF182,1718,1256
RNF182_744.5,RNF182,1268,506
RNF182_744.86,RNF182,1480,583
RNF182_744.8,RNF182,1390,392
RNF182_744.85,RNF182,1541,1373
RNF182_744.84,RNF182,1794,973
RNF182_744.83,RNF182,1181,3130
RNF182_744.30,RNF182,2151,3139
RNF182_744.43,RNF182,433,1
RNF183_579.1,RNF183,794,462
RNF183_579.114,RNF183,1729,1718
RNF183_579.112,RNF183,895,203
RNF183_579.110,RNF183,768,235
RNF183_579.105,RNF183,641,399
RNF183_579.3,RNF183,1251,20
RNF183_579.4,RNF183,554,336
RNF183_579.97,RNF183,311,302
RNF183_579.38,RNF183,604,146
RNF185_579.13,RNF185,1004,391
RNF185_579.14,RNF185,1011,67
RNF185_579.96,RNF185,762,598
RNF185_579.15,RNF185,495,161
RNF185_579.90,RNF185,863,3043
RNF185_579.89,RNF185,880,203
RNF186_684.123,RNF186,716,37
RNF186_684.121,RNF186,988,637
RNF186_684.12,RNF186,659,1394
RNF186_684.113,RNF186,1017,3380
RNF186_684.112,RNF186,2156,1805
RNF186_684.13,RNF186,662,36
RNF186_684.109,RNF186,1073,1695
RNF186_684.106,RNF186,716,362
RNF186_684.104,RNF186,918,797
RNF186_684.48,RNF186,1364,179
RNF186_684.51,RNF186,1541,1268
RNF187_708.136,RNF187,281,244
RNF187_708.4,RNF187,179,7
RNF187_708.131,RNF187,835,2285
RNF187_708.130,RNF187,882,365
RNF187_708.8,RNF187,114,153
RNF187_708.11,RNF187,240,89
RNF187_708.126,RNF187,415,280
RNF19A_2517.214,RNF19A,869,576
RNF19A_2517.213,RNF19A,754,1464
RNF19A_2517.212,RNF19A,1634,88
RNF19A_2517.20,RNF19A,1673,526
RNF19A_2517.210,RNF19A,3035,328
RNF19A_2517.25,RNF19A,848,48
RNF19A_2517.30,RNF19A,2024,644
RNF19A_2517.33,RNF19A,648,127
RNF19A_2517.35,RNF19A,1159,940
RNF19A_2517.191,RNF19A,1809,4315
RNF19A_2517.39,RNF19A,638,331
RNF19A_2517.53,RNF19A,870,432
RNF19A_2517.146,RNF19A,1559,537
RNF19B_1764.241,RNF19B,345,159
RNF19B_1764.240,RNF19B,315,27
RNF19B_1764.238,RNF19B,398,142
RNF19B_1764.234,RNF19B,412,84
RNF19B_1764.232,RNF19B,409,1
RNF19B_1764.228,RNF19B,1464,639
RNF19B_1764.225,RNF19B,988,3206
RNF19B_1764.52,RNF19B,53,1
RNF19B_1764.211,RNF19B,416,126
RNF19B_1764.209,RNF19B,407,191
RNF19B_1764.56,RNF19B,1434,2296
RNF19B_1764.58,RNF19B,1072,783
RNF19B_1764.188,RNF19B,1596,230
RNF19B_1764.186,RNF19B,1821,1418
RNF19B_1764.71,RNF19B,1576,851
RNF19B_1764.84,RNF19B,1210,974
RNF20_2928.266,RNF20,958,54
RNF20_2928.71,RNF20,1702,2459
RNF20_2928.232,RNF20,989,452
RNF20_2928.185,RNF20,867,6
RNF20_2928.175,RNF20,913,51
RNF20_2928.183,RNF20,1216,411
RNF20_2928.181,RNF20,1194,92
RNF20_2928.180,RNF20,1995,871
RNF207_1905.315,RNF207,840,28562
RNF207_1905.313,RNF207,453,13
RNF207_1905.5,RNF207,1055,5
RNF207_1905.310,RNF207,610,224
RNF207_1905.8,RNF207,116,1
RNF207_1905.306,RNF207,767,15
RNF207_1905.288,RNF207,456,74
RNF207_1905.264,RNF207,494,498
RNF207_1905.60,RNF207,349,108
RNF212_894.97,RNF212,213,870
RNF212_894.96,RNF212,726,238
RNF212_894.94,RNF212,614,331
RNF212_894.92,RNF212,719,1
RNF212_894.91,RNF212,714,3019
RNF212_894.3,RNF212,731,548
RNF212B_903.111,RNF212B,1214,2821
RNF212B_903.0,RNF212B,1085,1198
RNF212B_903.2,RNF212B,1004,956
RNF212B_903.107,RNF212B,1445,380
RNF212B_903.4,RNF212B,590,243
RNF212B_903.6,RNF212B,1315,3705
RNF213_15624.36,RNF213,969,225
RNF213_15624.74,RNF213,460,1528
RNF213_15624.1695,RNF213,798,343
RNF213_15624.1692,RNF213,1882,1193
RNF213_15624.544,RNF213,1671,2020
RNF213_15624.877,RNF213,2282,318
RNF213_15624.1363,RNF213,957,676
RNF213_15624.1362,RNF213,717,1
RNF213_15624.1358,RNF213,807,318
RNF213_15624.1357,RNF213,904,3
RNF213_15624.1354,RNF213,815,770
RNF214_2112.139,RNF214,2544,3702
RNF214_2112.137,RNF214,331,1
RNF214_2112.136,RNF214,1011,173
RNF214_2112.134,RNF214,1126,1841
RNF214_2112.133,RNF214,1369,1138
RNF214_2112.123,RNF214,1163,4254
RNF214_2112.129,RNF214,1109,132
RNF215_1134.237,RNF215,221,30
RNF215_1134.86,RNF215,759,1502
RNF215_1134.88,RNF215,1155,64
RNF215_1134.134,RNF215,852,550
RNF215_1134.133,RNF215,470,1
RNF215_1134.132,RNF215,263,428
RNF215_1134.130,RNF215,977,1619
RNF215_1134.116,RNF215,1336,181
RNF215_1134.127,RNF215,921,26
RNF215_1134.123,RNF215,1605,519
RNF215_1134.118,RNF215,1597,1737
RNF217_1629.97,RNF217,2456,3283
RNF217_1629.170,RNF217,1516,331
RNF217_1629.168,RNF217,880,48
RNF217_1629.164,RNF217,472,64
RNF217_1629.158,RNF217,869,86
RNF217_1629.156,RNF217,702,241
RNF217_1629.154,RNF217,1414,1139
RNF217_1629.150,RNF217,1539,29
RNF217_1629.147,RNF217,1079,1834
RNF217_1629.146,RNF217,1074,228
RNF217_1629.145,RNF217,1954,1001
RNF217_1629.111,RNF217,1120,1028
RNF217_1629.121,RNF217,1735,16952
RNF219_2181.175,RNF219,1277,4435
RNF219_2181.0,RNF219,1152,821
RNF219_2181.2,RNF219,1123,587
RNF219_2181.172,RNF219,1356,773
RNF219_2181.4,RNF219,772,25358
RNF219_2181.170,RNF219,434,120
RNF220_1701.132,RNF220,441,113
RNF220_1701.113,RNF220,1180,1338
RNF220_1701.130,RNF220,1515,4668
RNF220_1701.129,RNF220,889,2982
RNF220_1701.114,RNF220,655,20
RNF220_1701.115,RNF220,416,1
RNF220_1701.125,RNF220,880,1493
RNF222_663.159,RNF222,1251,8294
RNF222_663.4,RNF222,817,904
RNF222_663.156,RNF222,477,201
RNF222_663.9,RNF222,1804,4116
RNF222_663.151,RNF222,521,1075
RNF222_663.12,RNF222,801,1611
RNF222_663.144,RNF222,275,1
RNF222_663.50,RNF222,821,26
RNF222_663.54,RNF222,1648,861
RNF223_750.14,RNF223,1380,583
RNF223_750.160,RNF223,454,1
RNF223_750.16,RNF223,1783,482
RNF223_750.19,RNF223,378,90
RNF223_750.23,RNF223,559,420
RNF223_750.151,RNF223,1321,513
RNF223_750.150,RNF223,776,260
RNF223_750.149,RNF223,1508,1249
RNF223_750.58,RNF223,1009,74
RNF223_750.91,RNF223,661,84
RNF224_471.14,RNF224,660,303
RNF224_471.102,RNF224,911,95
RNF224_471.17,RNF224,1722,6309
RNF224_471.96,RNF224,371,739
RNF224_471.21,RNF224,547,235
RNF224_471.95,RNF224,567,78
RNF224_471.92,RNF224,1128,13278
RNF224_471.89,RNF224,529,422
RNF225_990.242,RNF225,805,989
RNF225_990.241,RNF225,398,1
RNF225_990.240,RNF225,846,59
RNF225_990.237,RNF225,436,1
RNF225_990.236,RNF225,760,4
RNF225_990.33,RNF225,1083,1091
RNF225_990.38,RNF225,32,1
RNF225_990.170,RNF225,274,1
RNF24_510.48,RNF24,1368,745
RNF24_510.12,RNF24,896,2731
RNF24_510.47,RNF24,1503,636
RNF24_510.46,RNF24,1963,203
RNF24_510.45,RNF24,1173,147
RNF24_510.42,RNF24,1750,2912
RNF24_510.39,RNF24,1060,754
RNF25_1380.251,RNF25,1185,743
