sgRNA,Gene,A2780_Ts2_D0,A2780_Ts2_D10
LTA4H_1836.16,LTA4H,2700,1304
MBTPS2_1560.129,MBTPS2,2345,30
MBTPS2_1560.29,MBTPS2,2448,59
MBTPS2_1560.36,MBTPS2,2189,186
MBTPS2_1560.3,MBTPS2,1,1
MBTPS2_1560.132,MBTPS2,3932,857
MBTPS2_1560.13,MBTPS2,1140,1
MBTPS2_1560.74,MBTPS2,669,10
MBTPS2_1560.6,MBTPS2,2663,1396
MBTPS2_1560.8,MBTPS2,1531,22
MBTPS2_1560.94,MBTPS2,4291,515
MBTPS2_1560.84,MBTPS2,3376,159
MBTPS2_1560.92,MBTPS2,2438,371
MEP1A_2241.287,MEP1A,828,803
MEP1A_2241.38,MEP1A,3922,623
MEP1A_2241.272,MEP1A,1031,91
MEP1A_2241.304,MEP1A,961,10
MEP1A_2241.289,MEP1A,1186,129
MEP1A_2241.28,MEP1A,4464,2342
MEP1B_2106.4,MEP1B,1401,178
MEP1B_2106.49,MEP1B,1391,29
MEP1B_2106.211,MEP1B,1937,31
MEP1B_2106.42,MEP1B,1938,805
MEP1B_2106.33,MEP1B,3222,236
MEP1B_2106.37,MEP1B,3536,5544
METAP1_1161.69,METAP1,2153,6684
METAP1_1161.73,METAP1,440,1
METAP1_1161.86,METAP1,1260,40
METAP1_1161.46,METAP1,2582,101
METAP1_1161.32,METAP1,3396,9708
METAP1_1161.88,METAP1,1852,120
METAP2_1437.81,METAP2,541,1
METAP2_1437.102,METAP2,2212,1021
METAP2_1437.95,METAP2,3989,4163
METAP2_1437.104,METAP2,514,1
METAP2_1437.73,METAP2,1086,543
METAP2_1437.87,METAP2,1772,7
MIPEP_2142.122,MIPEP,920,1
MIPEP_2142.146,MIPEP,1332,1
MIPEP_2142.47,MIPEP,1132,417
MIPEP_2142.82,MIPEP,1699,68
MIPEP_2142.223,MIPEP,2279,19
MIPEP_2142.109,MIPEP,1987,46
MME_2253.184,MME,547,136
MME_2253.122,MME,1076,102
MME_2253.112,MME,1960,183
MME_2253.151,MME,2558,295
MME_2253.28,MME,1534,89
MME_2253.8,MME,1173,20
MMEL1_2340.42,MMEL1,1803,113
MMEL1_2340.258,MMEL1,393,36
MMEL1_2340.188,MMEL1,2553,7749
MMEL1_2340.104,MMEL1,2165,339
MMEL1_2340.274,MMEL1,1525,121
MMEL1_2340.236,MMEL1,579,35
MMP1_1410.51,MMP1,1384,170
MMP1_1410.53,MMP1,1222,164
MMP1_1410.13,MMP1,884,139
MMP1_1410.52,MMP1,1789,59
MMP1_1410.143,MMP1,1369,1262
MMP1_1410.48,MMP1,2698,3520
MMP10_1431.128,MMP10,1214,117
MMP10_1431.126,MMP10,2177,792
MMP10_1431.136,MMP10,1443,1
MMP10_1431.41,MMP10,2276,130
MMP10_1431.35,MMP10,2253,668
MMP10_1431.149,MMP10,1015,3
MMP11_1467.45,MMP11,2268,165
MMP11_1467.7,MMP11,1256,23
MMP11_1467.38,MMP11,1505,330
MMP11_1467.244,MMP11,1393,37
MMP11_1467.245,MMP11,1249,212
MMP11_1467.236,MMP11,1025,461
MMP12_1413.24,MMP12,1281,893
MMP12_1413.43,MMP12,1410,52
MMP12_1413.119,MMP12,814,14
MMP12_1413.46,MMP12,1015,268
MMP12_1413.12,MMP12,1959,74
MMP12_1413.42,MMP12,978,613
MMP13_1416.108,MMP13,1,1
MMP13_1416.134,MMP13,3682,305
MMP13_1416.36,MMP13,1536,1029
MMP13_1416.111,MMP13,2658,3172
MMP13_1416.35,MMP13,2032,786
MMP13_1416.27,MMP13,727,103
MMP14_1749.28,MMP14,132,1
MMP14_1749.62,MMP14,644,19
MMP14_1749.289,MMP14,815,70
MMP14_1749.25,MMP14,1936,759
MMP14_1749.36,MMP14,302,345
MMP14_1749.282,MMP14,1547,623
MMP15_2010.7,MMP15,341,1
MMP15_2010.72,MMP15,1905,855
MMP15_2010.392,MMP15,978,26
MMP15_2010.362,MMP15,482,1
MMP15_2010.57,MMP15,3235,279
MMP15_2010.366,MMP15,1872,91
MMP16_1824.217,MMP16,1105,29
MMP16_1824.23,MMP16,3295,108
MMP16_1824.48,MMP16,3607,741
MMP16_1824.49,MMP16,1587,424
MMP16_1824.42,MMP16,3872,2
MMP16_1824.204,MMP16,2869,398
MMP17_1812.336,MMP17,954,31
MMP17_1812.78,MMP17,1086,1924
MMP17_1812.338,MMP17,796,3
MMP17_1812.57,MMP17,1685,22144
MMP17_1812.83,MMP17,1396,130
MMP17_1812.86,MMP17,871,74
MMP19_918.126,MMP19,2369,554
MMP19_918.128,MMP19,2652,561
MMP19_918.139,MMP19,2073,68
MMP19_918.153,MMP19,644,328
MMP19_918.135,MMP19,4281,2486
MMP19_918.3,MMP19,2099,4625
MMP2_1983.51,MMP2,1609,287
MMP2_1983.74,MMP2,2061,92
MMP2_1983.71,MMP2,1156,379
MMP2_1983.233,MMP2,851,11648
MMP2_1983.295,MMP2,6061,9575
MMP2_1983.56,MMP2,974,2
MMP20_1452.169,MMP20,1647,2042
MMP20_1452.173,MMP20,2151,2076
MMP20_1452.167,MMP20,1353,386
MMP20_1452.19,MMP20,842,28
MMP20_1452.154,MMP20,1457,6547
MMP20_1452.46,MMP20,2508,17
MMP21_1710.206,MMP21,542,1
MMP21_1710.69,MMP21,606,58
MMP21_1710.92,MMP21,2076,2724
MMP21_1710.218,MMP21,2476,314
MMP21_1710.74,MMP21,1057,23
MMP21_1710.189,MMP21,1,1
MMP24_1938.65,MMP24,1203,228
MMP24_1938.312,MMP24,1120,149
MMP24_1938.86,MMP24,1970,88
MMP24_1938.66,MMP24,2860,383
MMP24_1938.304,MMP24,1461,417
MMP24_1938.323,MMP24,1721,280
MMP25_1689.54,MMP25,3640,3625
MMP25_1689.86,MMP25,2321,4049
MMP25_1689.73,MMP25,459,78
MMP25_1689.363,MMP25,263,1
MMP25_1689.324,MMP25,658,1
MMP25_1689.358,MMP25,2325,1355
MMP26_786.54,MMP26,1161,88
MMP26_786.44,MMP26,5038,345
MMP26_786.49,MMP26,919,1
MMP26_786.76,MMP26,1323,399
MMP26_786.64,MMP26,1704,465
MMP26_786.75,MMP26,3154,352
MMP27_1542.151,MMP27,2165,3972
MMP27_1542.23,MMP27,1360,388
MMP27_1542.15,MMP27,3415,2627
MMP27_1542.41,MMP27,1910,118
MMP27_1542.24,MMP27,2228,4169
MMP27_1542.149,MMP27,3211,348
MMP3_1434.139,MMP3,1015,90
MMP3_1434.149,MMP3,3600,1157
MMP3_1434.46,MMP3,2518,1636
MMP3_1434.34,MMP3,3643,337
MMP3_1434.45,MMP3,1102,342
MMP3_1434.156,MMP3,1952,136
MMP7_804.28,MMP7,1581,349
MMP7_804.41,MMP7,1990,11918
MMP7_804.19,MMP7,2193,289
MMP7_804.42,MMP7,3293,982
MMP7_804.52,MMP7,2339,1010
MMP7_804.35,MMP7,2144,116
MMP8_1404.42,MMP8,2422,228
MMP8_1404.138,MMP8,2605,1342
MMP8_1404.114,MMP8,3415,394
MMP8_1404.29,MMP8,3017,226
MMP8_1404.123,MMP8,595,1
MMP8_1404.112,MMP8,1095,117
MMP9_2124.69,MMP9,782,218
MMP9_2124.44,MMP9,139,28
MMP9_2124.397,MMP9,2402,2494
MMP9_2124.36,MMP9,1953,271
MMP9_2124.77,MMP9,515,1
MMP9_2124.318,MMP9,824,54
MPND_1416.23,MPND,310,52
MPND_1416.239,MPND,2888,2447
MPND_1416.125,MPND,752,1
MPND_1416.131,MPND,1792,52
MPND_1416.127,MPND,445,1
MPND_1416.184,MPND,326,1
MYSM1_2487.146,MYSM1,3772,71
MYSM1_2487.141,MYSM1,688,110
MYSM1_2487.105,MYSM1,3317,510
MYSM1_2487.92,MYSM1,1555,14
MYSM1_2487.97,MYSM1,1046,82
MYSM1_2487.104,MYSM1,1947,240
NAALAD2_2223.16,NAALAD2,1722,473
NAALAD2_2223.197,NAALAD2,1580,90
NAALAD2_2223.13,NAALAD2,2526,249
NAALAD2_2223.201,NAALAD2,2343,245
NAALAD2_2223.198,NAALAD2,1498,8
NAALAD2_2223.12,NAALAD2,1951,20
NAALAD2_2223.68,NAALAD2,1351,153
NAALAD2_2223.97,NAALAD2,1266,19
NAALAD2_2223.71,NAALAD2,379,1
NAALAD2_2223.65,NAALAD2,489,225
NAALAD2_2223.128,NAALAD2,535,40
NAALAD2_2223.98,NAALAD2,1478,24
NAALADL1_2223.425,NAALADL1,1351,27
NAALADL1_2223.42,NAALADL1,3168,656
NAALADL1_2223.414,NAALADL1,2703,1352
NAALADL1_2223.427,NAALADL1,3216,717
NAALADL1_2223.442,NAALADL1,1,1
NAALADL1_2223.4,NAALADL1,1043,29
NAALADL1_2223.14,NAALADL1,3860,424
NAALADL1_2223.318,NAALADL1,3339,1212
NAALADL1_2223.115,NAALADL1,930,2
NAALADL1_2223.12,NAALADL1,1221,5
NAALADL1_2223.152,NAALADL1,1593,1
NAALADL1_2223.165,NAALADL1,1703,2717
NAALADL2_2388.136,NAALADL2,1176,385
NAALADL2_2388.139,NAALADL2,2399,82
NAALADL2_2388.15,NAALADL2,992,1
NAALADL2_2388.129,NAALADL2,2233,761
NAALADL2_2388.159,NAALADL2,3072,2873
NAALADL2_2388.154,NAALADL2,1299,43
NAALADL2_2388.175,NAALADL2,1829,2060
NAALADL2_2388.166,NAALADL2,1551,1186
NAALADL2_2388.169,NAALADL2,2744,650
NAALADL2_2388.3,NAALADL2,1524,248
NAALADL2_2388.28,NAALADL2,3769,1351
NAALADL2_2388.4,NAALADL2,1231,1081
NLN_2115.78,NLN,1979,249
NLN_2115.169,NLN,797,132
NLN_2115.172,NLN,865,106
NLN_2115.13,NLN,1742,93
NLN_2115.101,NLN,1566,12
NLN_2115.69,NLN,2296,55
NPEPL1_1572.24,NPEPL1,1305,31
NPEPL1_1572.18,NPEPL1,3458,1780
NPEPL1_1572.48,NPEPL1,993,8
NPEPL1_1572.14,NPEPL1,2067,431
NPEPL1_1572.101,NPEPL1,1109,66
NPEPL1_1572.221,NPEPL1,4712,642
NPEPPS_2760.54,NPEPPS,741,33
NPEPPS_2760.21,NPEPPS,1852,1843
NPEPPS_2760.37,NPEPPS,932,255
NPEPPS_2760.265,NPEPPS,2757,67
NPEPPS_2760.296,NPEPPS,619,7
NPEPPS_2760.263,NPEPPS,1563,33
NRD1_3660.343,NRD1,1171,174
NRD1_3660.73,NRD1,1134,36
NRD1_3660.75,NRD1,891,114
NRD1_3660.69,NRD1,943,287
NRD1_3660.91,NRD1,4713,331
NRD1_3660.341,NRD1,3762,4674
OMA1_1575.41,OMA1,470,2
OMA1_1575.44,OMA1,2693,1177
OMA1_1575.101,OMA1,2815,4428
OMA1_1575.72,OMA1,2122,1369
OMA1_1575.75,OMA1,1866,131
OMA1_1575.9,OMA1,2073,320
PA2G4_1185.22,PA2G4,2378,387
PA2G4_1185.1,PA2G4,1132,77
PA2G4_1185.53,PA2G4,1770,270
PA2G4_1185.137,PA2G4,648,1
PA2G4_1185.121,PA2G4,869,7
PA2G4_1185.111,PA2G4,2229,49
PAPPA_4884.696,PAPPA,308,34
PAPPA_4884.697,PAPPA,1337,39
PAPPA_4884.668,PAPPA,2436,25
PAPPA_4884.645,PAPPA,1012,492
PAPPA_4884.7,PAPPA,1651,271
PAPPA_4884.643,PAPPA,1290,302
PAPPA2_5376.183,PAPPA2,1817,17204
PAPPA2_5376.67,PAPPA2,2190,33
PAPPA2_5376.221,PAPPA2,3258,14764
PAPPA2_5376.674,PAPPA2,728,1
PAPPA2_5376.69,PAPPA2,1437,11
PAPPA2_5376.702,PAPPA2,2882,334
PEPD_1482.192,PEPD,1717,105
PEPD_1482.96,PEPD,289,52
PEPD_1482.6,PEPD,879,204
PEPD_1482.136,PEPD,1736,455
PEPD_1482.101,PEPD,3635,925
PEPD_1482.189,PEPD,1129,37
PHEX_2250.74,PHEX,2216,4637
PHEX_2250.187,PHEX,2508,35832
PHEX_2250.32,PHEX,3053,7149
PHEX_2250.26,PHEX,2090,15
PHEX_2250.27,PHEX,1959,46
PHEX_2250.19,PHEX,3021,113
PITRM1_3117.26,PITRM1,767,6
PITRM1_3117.386,PITRM1,1215,15
PITRM1_3117.2,PITRM1,1526,86
PITRM1_3117.25,PITRM1,1678,230
PITRM1_3117.19,PITRM1,1732,8
PITRM1_3117.378,PITRM1,1059,130
PMPCB_1470.35,PMPCB,4680,638
PMPCB_1470.16,PMPCB,105,1
PMPCB_1470.31,PMPCB,471,1
PMPCB_1470.26,PMPCB,630,2
PMPCB_1470.111,PMPCB,128,1
PMPCB_1470.113,PMPCB,135,1
PRPF8_7008.373,PRPF8,386,1
PRPF8_7008.587,PRPF8,211,835
PRPF8_7008.581,PRPF8,1031,71
PRPF8_7008.612,PRPF8,287,1
PRPF8_7008.617,PRPF8,429,19
PRPF8_7008.376,PRPF8,854,4
PSMD14_933.12,PSMD14,1476,1
PSMD14_933.65,PSMD14,435,1
PSMD14_933.75,PSMD14,63,1
PSMD14_933.41,PSMD14,2528,164
PSMD14_933.13,PSMD14,1533,45
PSMD14_933.15,PSMD14,38,2
QPCT_1086.17,QPCT,2480,14111
QPCT_1086.28,QPCT,2310,169
QPCT_1086.11,QPCT,2930,878
QPCT_1086.19,QPCT,1,1
QPCT_1086.74,QPCT,1146,870
QPCT_1086.113,QPCT,411,23
RCE1_990.54,RCE1,1756,136
RCE1_990.137,RCE1,1250,1
RCE1_990.112,RCE1,1211,66
RCE1_990.59,RCE1,244,13
RCE1_990.132,RCE1,2053,360
RCE1_990.125,RCE1,1043,32
RNPEP_1953.51,RNPEP,443,1
RNPEP_1953.245,RNPEP,1147,505
RNPEP_1953.46,RNPEP,1315,313
RNPEP_1953.108,RNPEP,1329,52
RNPEP_1953.123,RNPEP,3593,1545
RNPEP_1953.332,RNPEP,4565,433
RNPEPL1_2178.279,RNPEPL1,1924,373
RNPEPL1_2178.363,RNPEPL1,1486,3643
RNPEPL1_2178.27,RNPEPL1,1247,16
RNPEPL1_2178.15,RNPEPL1,2419,1442
RNPEPL1_2178.429,RNPEPL1,1642,215
RNPEPL1_2178.423,RNPEPL1,4,1
SPG7_2388.182,SPG7,1325,1053
SPG7_2388.299,SPG7,540,7
SPG7_2388.172,SPG7,1861,243
SPG7_2388.281,SPG7,996,36
SPG7_2388.271,SPG7,309,41
SPG7_2388.192,SPG7,1617,76
STAMBP_1275.44,STAMBP,293,1
STAMBP_1275.86,STAMBP,1061,17
STAMBP_1275.75,STAMBP,2803,534
STAMBP_1275.7,STAMBP,1183,199
STAMBP_1275.88,STAMBP,802,7
STAMBP_1275.87,STAMBP,1350,1290
SUPT16H_3144.46,SUPT16H,2660,15
SUPT16H_3144.28,SUPT16H,1668,85
SUPT16H_3144.282,SUPT16H,151,1
SUPT16H_3144.54,SUPT16H,1430,1
SUPT16H_3144.267,SUPT16H,312,1
SUPT16H_3144.274,SUPT16H,1792,114
TFR2_2406.327,TFR2,1079,196
TFR2_2406.173,TFR2,1272,278
TFR2_2406.353,TFR2,5479,1744
TFR2_2406.142,TFR2,3013,5634
TFR2_2406.153,TFR2,421,1
TFR2_2406.319,TFR2,1725,1913
TFRC_2283.8,TFRC,1146,11
TFRC_2283.88,TFRC,731,1
TFRC_2283.89,TFRC,2122,42
TFRC_2283.161,TFRC,1135,1376
TFRC_2283.171,TFRC,707,1
TFRC_2283.108,TFRC,2015,246
THOP1_2070.108,THOP1,1010,216
THOP1_2070.153,THOP1,1191,107
THOP1_2070.304,THOP1,1747,1615
THOP1_2070.13,THOP1,594,198
THOP1_2070.67,THOP1,1919,504
THOP1_2070.14,THOP1,4503,12663
TLL1_3042.52,TLL1,2194,5212
TLL1_3042.287,TLL1,1078,78
TLL1_3042.274,TLL1,2926,275
TLL1_3042.74,TLL1,508,6
TLL1_3042.279,TLL1,1639,366
TLL1_3042.296,TLL1,1464,1496
TLL2_3048.96,TLL2,2161,243
TLL2_3048.5,TLL2,973,143
TLL2_3048.67,TLL2,180,2
TLL2_3048.433,TLL2,1842,18
TLL2_3048.98,TLL2,548,1
TLL2_3048.95,TLL2,2149,742
TRHDE_3075.63,TRHDE,2476,209
TRHDE_3075.32,TRHDE,5295,1387
TRHDE_3075.8,TRHDE,3077,120
TRHDE_3075.66,TRHDE,2354,344
TRHDE_3075.73,TRHDE,1269,1845
TRHDE_3075.329,TRHDE,2257,60
UQCRC1_1443.5,UQCRC1,1886,266
UQCRC1_1443.41,UQCRC1,1974,310
UQCRC1_1443.24,UQCRC1,1960,118
UQCRC1_1443.215,UQCRC1,1135,16
UQCRC1_1443.25,UQCRC1,1489,38
UQCRC1_1443.49,UQCRC1,2176,229
UQCRC2_1362.23,UQCRC2,1631,138
UQCRC2_1362.26,UQCRC2,1232,96
UQCRC2_1362.2,UQCRC2,1413,1
UQCRC2_1362.11,UQCRC2,1083,7
UQCRC2_1362.118,UQCRC2,2085,4624
UQCRC2_1362.125,UQCRC2,2904,206
YME1L1_2322.139,YME1L1,928,1
YME1L1_2322.108,YME1L1,1326,74
YME1L1_2322.125,YME1L1,3811,1574
YME1L1_2322.94,YME1L1,2707,1179
YME1L1_2322.101,YME1L1,614,1
YME1L1_2322.129,YME1L1,1333,545
ADAM18_39.0,ADAM18,1658,411
ADAM18_72.4,ADAM18,2513,4425
ADAM18_167.13,ADAM18,1876,37
ADAM18_82.3,ADAM18,1454,383
ADAM18_137.6,ADAM18,2809,85
ADAM18_94.0,ADAM18,1162,6
DPYS_246.46,DPYS,1731,910
DPYS_159.13,DPYS,3925,10386
DPYS_180.5,DPYS,3311,631
DPYS_190.12,DPYS,2415,156
DPYS_157.13,DPYS,1689,78
DPYS_142.9,DPYS,1082,21
DPYSL2_80.3,DPYSL2,1350,1176
DPYSL2_185.31,DPYSL2,1215,1943
DPYSL2_165.11,DPYSL2,1393,1284
DPYSL2_62.2,DPYSL2,1,1
DPYSL2_81.8,DPYSL2,490,82
DPYSL2_69.6,DPYSL2,2215,238
MMP23B_140.28,MMP23B,490,1
MMP23B_140.20,MMP23B,870,1
MMP23B_168.19,MMP23B,2050,570
MMP23B_168.16,MMP23B,1793,12
MMP23B_165.25,MMP23B,1156,1
MMP23B_165.8,MMP23B,1199,4
MMP28_220.4,MMP28,2058,587
MMP28_220.18,MMP28,1001,1
MMP28_220.36,MMP28,530,1
MMP28_246.31,MMP28,4539,11620
MMP28_246.7,MMP28,3140,157459
MMP28_246.4,MMP28,455,318
XPNPEP1_90.11,XPNPEP1,1117,1
XPNPEP1_51.1,XPNPEP1,2264,212
XPNPEP1_59.1,XPNPEP1,491,1
XPNPEP1_78.5,XPNPEP1,390,1
XPNPEP1_72.8,XPNPEP1,397,379
XPNPEP1_61.3,XPNPEP1,2833,93
XPNPEP2_66.4,XPNPEP2,2506,102
XPNPEP2_110.2,XPNPEP2,1825,47
XPNPEP2_78.6,XPNPEP2,1202,61
XPNPEP2_72.11,XPNPEP2,1214,89
XPNPEP2_61.4,XPNPEP2,1095,40
XPNPEP2_70.0,XPNPEP2,606,1
ZMPSTE24_142.5,ZMPSTE24,3516,827
ZMPSTE24_142.1,ZMPSTE24,3137,48
ZMPSTE24_185.5,ZMPSTE24,2806,726
ZMPSTE24_105.2,ZMPSTE24,1240,96
ZMPSTE24_144.1,ZMPSTE24,2242,396
ZMPSTE24_201.14,ZMPSTE24,1850,779
AMFR_1932.214,AMFR,995,14
AMFR_1932.48,AMFR,414,83
AMFR_1932.189,AMFR,1720,359
AMFR_1932.64,AMFR,1315,717
AMFR_1932.72,AMFR,1815,79
AMFR_1932.73,AMFR,1154,1
AMFR_1932.183,AMFR,1542,534
AMFR_1932.75,AMFR,606,288
AMFR_1932.179,AMFR,771,90
AMFR_1932.178,AMFR,735,37
AMFR_1932.93,AMFR,2500,103
AMFR_1932.130,AMFR,2106,223
ANAPC11_255.2,ANAPC11,1346,11
ANAPC11_255.3,ANAPC11,320,1
ANAPC11_255.4,ANAPC11,756,1
ANAPC11_255.38,ANAPC11,888,1
ANAPC11_255.35,ANAPC11,251,1
ANAPC11_255.13,ANAPC11,122,1
ANAPC11_255.15,ANAPC11,660,1
ANAPC11_255.30,ANAPC11,170,1
ANAPC11_255.28,ANAPC11,751,2
ANAPC11_255.27,ANAPC11,224,1
ANAPC11_255.19,ANAPC11,666,8
ANKIB1_3270.316,ANKIB1,694,1
ANKIB1_3270.314,ANKIB1,565,2
ANKIB1_3270.277,ANKIB1,2056,1186
ANKIB1_3270.276,ANKIB1,2514,764
ANKIB1_3270.50,ANKIB1,1237,174
ANKIB1_3270.274,ANKIB1,4186,167
ANKIB1_3270.51,ANKIB1,1664,13
ANKIB1_3270.60,ANKIB1,994,21
ANKIB1_3270.61,ANKIB1,3250,3878
ARIH1_1674.78,ARIH1,1044,16
ARIH1_1674.84,ARIH1,3215,35
ARIH1_1674.84,ARIH1,3215,35
ARIH1_1674.166,ARIH1,611,1
ARIH1_1674.162,ARIH1,2211,90
ARIH1_1674.160,ARIH1,830,1640
ARIH1_1674.93,ARIH1,2294,216
ARIH1_1674.157,ARIH1,753,74
ARIH1_1674.153,ARIH1,2348,915
ARIH1_1674.98,ARIH1,266,1
ARIH1_1674.150,ARIH1,729,1
ARIH2_1482.25,ARIH2,1104,7
ARIH2_1482.26,ARIH2,1694,15
ARIH2_1482.141,ARIH2,1043,94
ARIH2_1482.28,ARIH2,1920,7
ARIH2_1482.29,ARIH2,624,24
ARIH2_1482.31,ARIH2,816,4532
ARIH2_1482.41,ARIH2,1547,131
ARIH2_1482.44,ARIH2,1131,208
ARIH2_1482.125,ARIH2,1391,42
ARIH2_1482.124,ARIH2,1202,222
ARIH2_1482.47,ARIH2,1048,423
ARIH2_1482.121,ARIH2,396,15
ARIH2_1482.116,ARIH2,3473,7711
ARIH2_1482.55,ARIH2,231,1
BARD1_2277.196,BARD1,249,1
BARD1_2277.194,BARD1,684,2
BARD1_2277.13,BARD1,2169,784
BARD1_2277.193,BARD1,59,1
BARD1_2277.15,BARD1,2106,27
BARD1_2277.192,BARD1,1981,764
BARD1_2277.142,BARD1,1067,88
BARD1_2277.137,BARD1,3363,1214
BARD1_2277.80,BARD1,936,2
BARD1_2277.117,BARD1,2371,1
BARD1_2277.110,BARD1,868,1
BFAR_1353.178,BFAR,1407,486
BFAR_1353.177,BFAR,2526,535
BFAR_1353.3,BFAR,1218,12
BFAR_1353.173,BFAR,1080,93
BFAR_1353.5,BFAR,1556,237
BFAR_1353.6,BFAR,1049,76
BFAR_1353.23,BFAR,2991,4789
BFAR_1353.151,BFAR,955,652
BFAR_1353.147,BFAR,1089,10
BFAR_1353.67,BFAR,1025,50
BIRC2_1857.4,BIRC2,1764,236
BIRC2_1857.125,BIRC2,1692,37
BIRC2_1857.32,BIRC2,432,82
BIRC2_1857.116,BIRC2,1224,37
BIRC2_1857.104,BIRC2,918,78
BIRC2_1857.78,BIRC2,1028,57
BIRC2_1857.81,BIRC2,1418,9
BIRC2_1857.92,BIRC2,1337,9
BIRC2_1857.82,BIRC2,3609,234
BIRC2_1857.87,BIRC2,1897,12
BIRC3_1815.0,BIRC3,3772,372
BIRC3_1815.17,BIRC3,427,1
BIRC3_1815.98,BIRC3,4449,382
BIRC3_1815.78,BIRC3,3322,2066
BIRC3_1815.63,BIRC3,1359,42
BIRC3_1815.64,BIRC3,2224,732
BIRC3_1815.68,BIRC3,2577,397
BIRC3_1815.66,BIRC3,1539,454
BIRC7_897.172,BIRC7,1223,84
BIRC7_897.46,BIRC7,1351,151
BIRC7_897.162,BIRC7,4415,8309
BIRC7_897.93,BIRC7,495,5
BIRC7_897.116,BIRC7,530,1
BIRC7_897.94,BIRC7,1754,243
BIRC7_897.95,BIRC7,380,1
BIRC7_897.96,BIRC7,327,1
BIRC7_897.104,BIRC7,121,1
BIRC8_711.31,BIRC8,1973,224
BIRC8_711.0,BIRC8,1809,378
BIRC8_711.10,BIRC8,1576,66
BIRC8_711.49,BIRC8,2693,3558
BIRC8_711.42,BIRC8,1271,303
BIRC8_711.28,BIRC8,1018,8
BIRC8_711.34,BIRC8,2353,168
BIRC8_711.36,BIRC8,1885,209
BIRC8_711.35,BIRC8,4628,1965
BMI1_981.0,BMI1,593,1
BMI1_981.87,BMI1,1997,25
BMI1_981.3,BMI1,418,1
BMI1_981.84,BMI1,1100,4
BMI1_981.83,BMI1,2174,38
BMI1_981.71,BMI1,4254,367
BMI1_981.22,BMI1,3470,247
BRAP_1779.151,BRAP,3478,1087
BRAP_1779.134,BRAP,772,1
BRAP_1779.26,BRAP,1229,7
BRAP_1779.131,BRAP,1348,118
BRAP_1779.128,BRAP,124,1
BRAP_1779.126,BRAP,305,1
BRAP_1779.37,BRAP,683,9
BRAP_1779.120,BRAP,2028,1
BRAP_1779.52,BRAP,1168,1
BRAP_1779.111,BRAP,267,1
CBL_2721.92,CBL,2090,1656
CBL_2721.403,CBL,222,25
CBL_2721.391,CBL,1588,306
CBL_2721.59,CBL,534,1
CBL_2721.351,CBL,2804,9994
CBL_2721.345,CBL,1372,77
CBL_2721.344,CBL,1984,352
CBL_2721.343,CBL,895,208
CBL_2721.93,CBL,451,31
CBL_2721.340,CBL,2268,448
CBL_2721.98,CBL,1646,193
CBL_2721.248,CBL,2744,4631
CBL_2721.224,CBL,1298,8
CBL_2721.153,CBL,86,33
CBL_2721.183,CBL,748,1
CBLB_2949.10,CBLB,313,38
CBLB_2949.21,CBLB,1044,47
CBLB_2949.356,CBLB,1510,30
CBLB_2949.35,CBLB,693,20
CBLB_2949.346,CBLB,2285,1900
CBLB_2949.45,CBLB,1119,94
CBLB_2949.61,CBLB,1662,54
CBLB_2949.331,CBLB,816,1
CBLB_2949.64,CBLB,1626,34
CBLB_2949.328,CBLB,3010,800
CBLB_2949.276,CBLB,1102,20
CBLB_2949.171,CBLB,336,84
CBLB_2949.157,CBLB,1204,62
CBLC_1425.103,CBLC,849,44
CBLC_1425.174,CBLC,643,10
CBLC_1425.12,CBLC,488,1
CBLC_1425.18,CBLC,443,50
CBLC_1425.44,CBLC,588,321
CBLC_1425.249,CBLC,223,12
CBLC_1425.230,CBLC,1317,1214
CBLC_1425.213,CBLC,217,1
CBLC_1425.205,CBLC,1988,744
CBLC_1425.182,CBLC,999,4
CBLC_1425.104,CBLC,1052,83
CBLC_1425.105,CBLC,1263,106
CBLC_1425.172,CBLC,163,1
CBLC_1425.170,CBLC,2738,34733
CBLC_1425.109,CBLC,731,1
CBLC_1425.110,CBLC,2992,118
CBLC_1425.115,CBLC,462,122
CGRRF1_999.34,CGRRF1,1997,629
CGRRF1_999.44,CGRRF1,585,42
CGRRF1_999.35,CGRRF1,1621,41
CGRRF1_999.36,CGRRF1,1307,259
CGRRF1_999.37,CGRRF1,1306,13
CGRRF1_999.38,CGRRF1,749,111
CHFR_1995.6,CHFR,268,35
CHFR_1995.303,CHFR,643,59
CHFR_1995.296,CHFR,1589,648
CHFR_1995.238,CHFR,1121,156
CHFR_1995.235,CHFR,371,1
CHFR_1995.84,CHFR,876,134
CHFR_1995.85,CHFR,16,1
CHFR_1995.233,CHFR,291,41
CHFR_1995.231,CHFR,2,1
CNBP_540.17,CNBP,543,40
CNBP_540.22,CNBP,366,1761
CNBP_540.45,CNBP,58,1
CNBP_540.34,CNBP,1485,573
CNOT4_2142.282,CNOT4,350,1
CNOT4_2142.281,CNOT4,1412,292
CNOT4_2142.280,CNOT4,464,1
CNOT4_2142.277,CNOT4,909,14
CNOT4_2142.275,CNOT4,3373,204
CNOT4_2142.274,CNOT4,2095,126
CNOT4_2142.6,CNOT4,1969,682
CNOT4_2142.259,CNOT4,1616,163
CNOT4_2142.257,CNOT4,479,47
CNOT4_2142.21,CNOT4,1994,161
COMMD3_588.13,COMMD3,488,16
COMMD3_588.14,COMMD3,1913,692
